"Var1","Var2","Var4","Var9","Var10","Var11","Var12","Var13","Var14","Var15","Var16","Var17","Var18","Var19","Var20"
"M","B",19,8,5,"F","B","PO",21,0,1,3,4,4,4
"F","B",24,6,3,"F","C","CB",15,2,0,4,4,13,5
"M","B",22,6,5,"M","B","IC",23,3,0,1,2,29,5
"M","B",17,4,4,"F","A","CB",44,0,1,0,1,18,4
"F","A",36,7,4,"M","B","ST",31,1,1,1,2,5,1
"F","A",18,4,5,"F","A","CB",32,2,1,1,1,3,3
"M","A",20,7,3,"F","A","PO",43,0,0,1,1,3,4
"F","A",28,4,3,"F","A","CB",18,2,1,1,4,5,3
"F","A",30,14,3,"F","A","EY",25,1,2,2,0,3,4
"F","B",18,4,5,"F","A","IC",17,0,0,1,4,4,3
"F","D",25,4,3,"F","B","EY",28,1,1,1,2,13,2
"F","B",28,21,4,"F","A","AZ",25,0,1,2,3,8,4
"M","B",19,6,5,"M","B","EY",17,4,0,1,2,8,4
"M","A",17,4,4,"M","C","PO",25,0,0,1,3,12,3
"F","B",15,11,4,"M","D","CB",24,3,3,4,1,6,5
"F","B",18,6,5,"F","B","CB",18,1,0,1,0,5,5
"F","A",27,2,3,"F","C","AZ",19,3,1,0,3,2,4
"F","C",27,7,5,"F","A","EY",37,1,0,1,3,8,4
"F","A",39,5,3,"M","C","AZ",16,1,2,0,1,21,5
"F","B",18,1,3,"M","B","IC",15,4,2,3,4,1,3
"F","A",25,3,2,"M","B","PO",19,2,0,6,3,5,5
"F","B",16,1,3,"M","C","EY",17,0,1,0,2,5,4
"F","A",39,17,3,"M","B","AZ",30,2,1,1,4,5,4
"M","C",15,7,5,"F","B","PO",28,0,0,2,4,9,5
"M","B",19,7,4,"M","B","IC",17,3,1,1,4,4,4
"F","C",18,4,4,"M","A","PO",32,5,2,2,1,7,5
"F","B",47,15,5,"F","C","CJ",29,3,1,3,3,16,5
"F","C",26,4,2,"M","B","PO",28,0,5,5,2,19,5
"F","A",35,7,4,"F","A","IC",28,2,1,1,0,5,3
"M","B",25,25,5,"M","A","PO",19,1,1,2,1,6,5
"M","D",15,2,3,"F","B","CJ",28,1,0,3,1,22,3
"F","A",18,5,5,"M","B","PO",19,3,1,2,0,6,5
"F","C",16,2,4,"F","B","IC",16,1,0,1,4,2,4
"F","B",19,3,4,"F","A","IC",35,1,0,1,1,3,3
"M","B",19,3,5,"F","A","PO",18,4,2,2,1,7,5
"M","B",15,2,3,"F","A","PO",18,1,0,1,1,8,5
"F","A",36,1,3,"F","B","PO",22,3,0,1,2,5,3
"F","B",15,4,5,"F","B","AZ",22,4,1,1,0,11,5
"F","B",22,9,3,"M","A","PO",16,1,0,4,3,4,5
"F","B",35,27,3,"F","B","CB",16,0,1,1,3,2,4
"F","A",26,7,4,"M","A","IC",27,0,0,1,0,4,3
"F","A",33,10,3,"M","B","AZ",16,0,1,1,1,1,3
"M","A",23,7,5,"M","B","CB",16,1,2,1,3,17,4
"F","A",19,8,3,"F","C","EY",15,0,2,0,1,1,4
"F","C",32,2,4,"M","B","PO",17,1,0,0,1,1,3
"M","A",16,14,5,"F","C","PO",27,3,1,2,1,1,2
"M","B",22,12,5,"M","B","AZ",19,0,0,0,2,13,4
"M","A",37,15,4,"F","B","CB",20,2,1,1,3,6,3
"F","C",20,9,3,"M","A","CB",17,0,0,0,4,5,4
"M","D",15,3,4,"M","A","ST",15,3,0,5,3,15,5
"M","B",25,3,3,"M","C","PO",20,0,0,0,4,7,4
"F","D",32,10,3,"F","A","AZ",24,1,1,1,5,5,5
"F","B",17,4,5,"F","B","PO",16,2,3,0,4,1,3
"M","B",15,14,4,"F","A","CJ",36,1,1,2,0,4,3
"F","B",28,4,3,"F","A","AZ",17,0,2,0,7,7,3
"F","C",18,4,3,"M","D","PO",29,4,2,3,1,12,5
"M","B",21,4,3,"M","A","CB",16,1,1,2,6,1,3
"M","B",17,5,4,"F","B","EY",17,0,2,0,1,3,3
"F","B",27,7,4,"F","A","PO",32,2,1,1,0,8,3
"M","B",28,14,4,"F","D","ST",25,0,1,0,0,0,3
"F","A",17,6,5,"F","B","EY",19,2,0,1,1,6,5
"F","A",28,3,4,"M","B","CB",23,1,1,0,1,3,3
"F","A",18,2,3,"F","A","PO",29,1,2,1,3,3,4
"F","D",34,19,3,"F","C","AZ",17,1,1,0,0,2,3
"F","A",25,1,2,"F","A","ST",28,1,0,0,2,3,4
"F","B",23,4,3,"M","B","CJ",17,1,1,2,1,6,5
"F","B",18,13,5,"F","B","AZ",20,5,1,3,1,8,5
"M","C",18,5,5,"M","B","CB",24,0,0,1,2,4,3
"F","C",26,1,3,"F","C","PO",44,2,1,0,2,6,3
"F","C",33,8,4,"F","B","IC",27,1,1,1,0,2,1
"F","B",31,14,3,"F","B","PO",15,0,1,2,7,1,3
"F","B",22,8,5,"F","B","IC",22,0,0,1,3,5,3
"M","B",27,7,5,"M","B","EY",22,0,0,1,2,4,4
"F","B",15,15,5,"F","C","IC",27,1,0,1,0,0,2
"M","C",26,1,3,"M","B","PO",18,0,2,0,2,1,4
"F","B",28,1,3,"M","C","CB",16,1,1,3,4,4,3
"F","A",17,29,5,"F","A","AZ",35,0,0,0,3,20,4
"M","C",20,4,5,"F","A","AZ",33,0,1,2,0,7,5
"F","B",40,12,3,"F","A","EY",31,1,1,1,1,5,3
"F","D",27,8,3,"F","B","AZ",18,0,0,5,2,4,5
"F","B",15,4,5,"M","B","PO",21,2,0,1,1,3,4
"F","A",25,1,3,"M","A","AZ",62,1,1,0,1,7,4
"F","D",33,4,2,"F","B","PO",15,0,3,2,2,1,3
"F","B",18,2,4,"F","A","ST",63,1,1,0,0,15,1
"F","A",16,2,3,"F","D","PO",20,2,1,0,5,1,3
"F","C",29,1,3,"M","C","IC",16,1,0,1,2,1,4
"F","B",31,10,4,"M","B","CB",21,0,1,6,3,27,4
"F","C",15,2,3,"F","C","IC",16,1,2,0,1,3,4
"M","B",18,4,3,"M","B","CJ",23,1,1,1,2,9,3
"F","B",24,12,3,"F","C","PO",17,1,2,1,9,5,4
"M","B",45,8,4,"M","B","CB",24,3,1,4,2,5,5
"F","B",16,2,3,"M","A","EY",20,1,1,1,2,2,4
"M","B",26,11,5,"M","A","CJ",17,0,1,3,5,9,4
"M","A",43,19,3,"M","C","PO",15,1,1,5,5,39,5
"M","A",15,1,3,"F","B","CB",17,0,0,3,1,29,5
"M","A",25,10,3,"F","B","PO",27,0,0,2,1,3,3
"F","B",43,19,5,"M","B","AZ",24,1,2,2,3,7,4
"F","B",22,11,3,"F","B","CB",17,1,2,4,2,5,5
"M","A",16,2,4,"M","B","PO",15,4,0,7,2,5,5
"M","C",19,6,5,"F","C","CJ",18,2,0,3,1,12,5
"F","B",18,1,4,"M","A","CB",17,1,0,3,1,5,5
"F","B",15,1,3,"F","A","EY",46,2,1,3,0,1,3
"M","A",17,5,4,"M","C","CB",19,1,2,1,5,8,5
"M","D",24,4,5,"M","B","AZ",15,1,1,1,2,1,3
"F","C",15,1,3,"M","D","CJ",17,4,2,2,1,4,5
"F","B",22,2,3,"F","C","AZ",17,4,0,2,1,13,5
"M","A",17,1,4,"F","B","PO",19,0,0,3,3,8,4
"F","A",19,10,4,"M","A","AZ",47,0,1,1,1,11,1
"F","A",34,3,2,"M","C","PO",29,3,1,5,2,11,5
"M","B",21,15,5,"F","B","CB",24,1,1,2,1,5,5
"F","B",31,17,3,"M","D","CB",28,5,1,2,1,10,5
"F","A",27,3,3,"M","C","CJ",26,1,0,8,3,12,5
"M","B",17,7,4,"F","A","CJ",26,4,0,0,2,7,4
"F","A",15,1,3,"F","A","AZ",32,0,0,2,1,3,2
"F","B",28,17,1,"M","D","PO",15,1,1,2,2,9,5
"F","D",15,2,4,"F","C","AZ",33,1,0,2,3,7,4
"M","C",15,2,3,"M","C","PO",26,2,1,5,3,10,5
"M","A",16,1,4,"F","B","CB",30,2,0,1,0,13,5
"M","B",22,7,5,"M","B","PO",25,4,2,1,0,14,5
"F","B",17,5,3,"F","A","ST",26,0,0,1,1,0,2
"F","A",35,7,3,"M","C","PO",22,0,0,2,3,7,3
"M","B",21,5,3,"F","A","AZ",24,3,3,0,3,7,4
"M","A",18,2,4,"M","B","PO",25,0,1,3,3,4,3
"M","B",33,6,4,"M","A","PO",19,2,1,3,2,7,5
"F","A",30,17,3,"F","C","AZ",18,1,0,0,0,5,5
"M","C",15,1,3,"F","B","PO",38,2,0,1,4,16,3
"M","A",34,18,1,"F","B","PO",27,2,0,1,4,6,4
"F","D",31,9,3,"M","A","EY",19,0,0,2,5,3,3
"F","C",29,5,2,"M","B","PO",21,1,2,1,7,1,4
"F","B",33,21,4,"M","A","PO",17,2,1,2,0,5,5
"F","A",24,6,5,"M","C","AZ",17,5,0,4,5,5,5
"F","B",15,1,4,"F","B","EY",29,1,1,0,2,5,3
"F","B",27,5,3,"M","C","PO",16,0,0,0,2,1,4
"M","C",17,11,5,"F","B","ST",15,1,1,0,0,2,4
"F","A",20,23,5,"F","B","EY",19,0,1,1,2,5,3
"F","D",36,6,5,"F","C","CB",28,2,2,0,0,2,3
"M","A",20,13,4,"F","B","PO",19,2,1,2,5,4,4
"M","C",19,18,4,"M","B","EY",19,3,1,0,4,7,5
"F","A",27,7,3,"M","C","CB",36,0,3,3,0,8,5
"F","A",29,5,3,"F","A","IC",31,0,1,1,2,5,1
"F","D",19,4,4,"M","B","PO",18,0,1,5,4,3,3
"F","A",41,19,3,"F","A","IC",17,0,1,3,6,18,4
"M","A",20,15,4,"M","A","PO",20,4,1,2,3,5,5
"F","B",22,2,4,"M","A","ST",16,0,1,1,0,2,4
"M","D",16,7,4,"M","A","AZ",18,2,3,4,2,15,5
"F","C",19,4,5,"M","D","AZ",21,0,0,0,0,12,3
"F","A",20,3,4,"M","A","AZ",32,5,0,2,3,13,5
"F","A",28,7,3,"M","A","PO",24,2,2,0,0,7,3
"M","C",19,7,5,"F","B","IC",15,1,0,1,5,6,3
"F","A",27,4,3,"M","A","CB",42,2,2,1,2,19,4
"F","A",24,10,3,"F","A","ST",37,1,1,2,3,1,3
"F","C",17,6,5,"F","C","PO",16,1,1,6,3,4,5
"M","B",30,12,3,"F","A","IC",27,1,0,1,1,1,4
"F","B",20,9,5,"M","A","CB",15,1,1,6,4,4,5
"F","A",33,2,4,"F","A","AZ",19,0,1,4,6,3,3
"F","D",21,4,4,"F","D","AZ",34,0,2,3,4,22,4
"F","A",33,5,5,"F","A","PO",24,3,1,2,3,7,5
"F","A",27,4,2,"F","B","AZ",18,2,2,0,1,7,4
"M","B",23,5,3,"F","B","EY",19,1,2,1,4,1,3
"F","A",21,5,4,"F","B","EY",17,1,0,1,3,4,3
"M","C",31,10,5,"F","A","AZ",54,1,0,0,1,8,3
"F","B",30,6,5,"M","B","AZ",34,0,1,1,6,9,4
"M","B",18,5,5,"M","A","EY",18,0,2,1,3,2,3
"F","B",22,10,5,"F","B","EY",21,1,4,0,1,4,4
"F","B",15,4,4,"F","A","ST",17,0,0,0,1,1,4
"M","C",33,24,5,"F","B","CB",36,3,1,1,0,3,5
"F","A",21,6,3,"F","B","PO",25,1,0,0,4,1,3
"M","B",26,10,3,"M","B","PO",17,4,5,5,2,12,5
"M","B",16,6,5,"F","D","IC",15,1,3,1,3,1,4
"M","B",20,4,3,"M","D","CB",19,4,0,1,1,6,5
"M","A",21,4,5,"F","B","AZ",18,1,1,2,5,12,4
"F","B",22,7,4,"F","B","AZ",19,1,0,0,2,5,4
"M","B",24,5,4,"M","B","PO",31,1,0,6,3,14,5
"F","B",18,6,5,"F","B","AZ",26,0,1,0,2,22,3
"M","A",22,14,4,"F","B","PO",18,2,2,1,3,2,4
"F","A",30,7,3,"M","A","PO",16,1,0,3,5,9,5
"M","A",51,24,3,"F","C","AZ",44,3,1,0,2,8,3
"M","C",15,9,5,"F","B","EY",17,0,1,5,7,2,3
"F","A",25,4,3,"F","A","AZ",27,2,1,0,2,3,3
"M","A",28,13,4,"M","A","PO",16,0,0,0,2,2,4
"M","C",19,5,5,"M","B","PO",23,1,1,2,7,2,3
"F","B",42,23,4,"F","B","AZ",21,0,0,2,1,8,5
"M","C",17,12,5,"M","B","AZ",16,2,0,2,4,3,3
"M","B",16,5,3,"M","B","AZ",15,0,2,4,3,6,5
"M","A",22,6,4,"F","B","CJ",15,0,0,0,2,1,4
"F","C",16,11,5,"M","D","AZ",16,2,1,1,2,27,6
"M","A",16,10,5,"F","B","AZ",28,1,2,4,2,15,5
"M","A",20,12,5,"F","A","PO",23,3,2,3,3,21,5
"M","C",16,3,3,"M","A","EY",37,0,1,2,5,20,4
"M","B",17,2,3,"F","A","EY",26,2,0,2,3,11,5
"M","B",18,3,3,"M","A","ST",30,1,2,1,0,0,5
"M","B",19,1,3,"F","A","PO",35,2,2,0,0,4,4
"M","C",24,12,5,"M","A","AZ",29,1,0,2,4,9,4
"F","A",20,9,4,"M","C","AZ",50,2,1,1,5,22,4
"M","C",16,12,4,"M","B","PO",23,1,2,5,1,6,5
"F","B",27,1,3,"M","A","CB",17,1,2,0,0,1,4
"M","A",22,7,5,"M","B","EY",17,1,0,1,1,1,4
"F","A",29,9,3,"F","B","PO",26,0,0,0,2,7,3
"M","A",22,9,3,"M","C","CB",15,2,1,5,2,8,5
"M","A",28,3,3,"F","C","PO",17,4,0,1,1,14,5
"M","C",15,12,5,"F","C","CB",16,1,1,2,4,2,3
"F","B",16,4,5,"M","C","AZ",18,3,0,4,6,20,5
"F","A",15,18,3,"F","D","PO",16,2,1,6,5,6,5
"M","A",28,12,3,"F","B","EY",16,2,0,0,2,1,3
"F","A",27,11,4,"F","A","AZ",32,4,2,1,4,13,3
"M","A",15,3,3,"F","A","CB",26,3,1,1,0,12,5
"F","B",25,2,3,"M","D","AZ",21,3,1,6,1,7,5
"F","B",17,3,4,"F","B","PO",18,2,0,1,4,8,3
"F","B",17,7,3,"M","A","CJ",15,2,0,0,4,5,3
"F","A",32,12,3,"F","D","PO",15,2,2,7,4,5,5
"M","C",15,4,5,"M","A","CB",15,0,1,0,2,2,3
"F","B",41,23,3,"F","B","AZ",21,0,1,1,4,4,3
"F","B",21,11,3,"F","C","PO",30,1,1,1,2,34,3
"F","A",18,6,3,"F","B","PO",29,5,1,2,0,16,5
"M","D",41,22,4,"M","C","PO",19,1,0,5,1,7,5
"M","A",37,18,3,"F","A","CB",38,3,2,1,0,9,3
"M","B",31,5,3,"F","C","PO",32,1,2,0,0,2,2
"M","D",15,1,3,"F","B","PO",16,2,1,4,0,13,5
"F","B",21,2,4,"F","B","AZ",34,4,1,2,4,18,3
"F","C",25,6,3,"F","C","AZ",28,0,0,1,0,1,3
"F","A",17,6,3,"F","A","EY",29,1,0,2,2,3,3
"F","A",26,2,3,"F","A","EY",33,1,0,0,1,5,3
"F","B",18,1,4,"M","A","CJ",16,1,1,1,6,1,4
"M","C",28,3,3,"F","B","AZ",22,2,1,2,3,6,5
"F","B",17,2,4,"M","A","EY",16,4,1,3,4,6,5
"F","A",31,1,3,"M","A","CB",50,0,1,0,3,15,3
"F","B",16,3,3,"F","B","ST",17,1,0,5,1,17,5
"F","A",23,7,3,"F","A","ST",28,0,1,2,1,4,3
"M","C",22,19,5,"M","B","AZ",16,2,1,2,1,2,3
"F","B",25,11,3,"M","B","PO",20,1,1,3,3,9,5
"F","C",24,18,5,"F","B","PO",25,0,1,1,3,4,4
"F","A",33,2,3,"F","A","ST",25,0,2,1,0,1,3
"F","A",31,1,2,"F","A","PO",25,0,1,1,3,17,3
"F","A",15,4,3,"F","B","AZ",16,0,1,1,4,1,4
"M","A",17,2,3,"M","C","PO",23,3,3,2,3,8,5
"F","B",21,6,3,"M","D","AZ",19,3,1,3,3,16,5
"M","A",30,1,4,"M","B","AZ",21,1,0,2,5,8,3
"F","B",26,8,4,"F","B","CB",17,3,0,1,0,7,6
"F","C",20,13,5,"F","B","IC",26,1,3,2,9,1,3
"F","A",19,5,3,"M","B","PO",17,2,1,0,2,4,5
"F","C",25,1,2,"M","A","PO",32,0,1,1,3,16,3
"M","B",48,29,4,"M","A","CJ",18,0,0,3,3,9,5
"F","B",31,13,3,"F","B","PO",22,3,2,2,1,13,6
"M","A",36,11,2,"M","A","AZ",16,0,1,1,3,2,3
"F","C",25,10,3,"M","B","EY",23,0,0,1,2,2,5
"F","A",32,2,3,"F","B","ST",20,4,2,4,0,7,5
"M","A",32,10,1,"M","C","CB",29,1,1,2,1,5,3
"F","A",15,1,3,"F","A","EY",16,1,1,0,4,1,3
"M","C",22,9,3,"F","B","EY",17,0,2,1,2,3,4
"F","B",18,6,5,"M","B","AZ",18,2,0,6,2,5,5
"F","B",15,2,3,"F","C","ST",16,0,0,0,4,2,3
"M","A",20,6,5,"M","D","CB",16,4,2,3,3,7,5
"F","B",16,3,3,"F","C","PO",30,0,0,0,2,3,2
"F","B",19,3,4,"M","B","AZ",19,1,0,4,2,20,5
"F","A",27,2,4,"F","B","CB",19,1,0,3,1,12,6
"F","C",19,3,3,"M","C","CB",16,4,1,3,4,5,5
"F","D",27,6,3,"F","C","PO",22,5,0,1,1,7,5
"M","B",21,18,3,"F","C","PO",23,0,0,1,1,16,5
"F","C",35,4,3,"F","B","CB",48,1,3,0,4,2,3
"F","B",15,1,3,"M","B","ST",17,2,1,0,3,1,4
"M","A",26,8,3,"F","A","EY",15,0,0,1,3,5,3
"M","A",15,5,5,"F","B","AZ",16,4,0,3,0,6,5
"F","B",24,4,5,"F","A","ST",15,0,2,0,1,3,3
"M","C",36,12,5,"F","A","EY",51,1,1,0,4,23,4
"M","A",24,1,4,"M","B","AZ",16,0,1,1,3,3,3
"F","C",24,7,3,"F","B","AZ",25,0,0,0,3,0,3
"F","C",37,16,3,"M","A","AZ",53,0,3,2,4,27,3
"M","A",17,3,4,"F","A","ST",29,0,0,1,1,10,2
"F","D",26,1,3,"M","C","PO",15,1,2,2,1,5,5
"F","B",21,12,5,"F","B","IC",25,0,0,2,5,3,3
"M","A",46,4,3,"F","A","ST",19,0,2,0,4,3,3
"M","B",28,15,4,"F","B","EY",20,2,2,3,3,7,3
"F","A",26,9,2,"M","B","AZ",16,2,2,3,3,13,5
"F","B",29,4,3,"F","B","CJ",36,2,2,1,5,8,3
"F","A",41,10,2,"M","B","PO",27,0,0,0,1,6,3
"F","A",27,7,2,"M","A","AZ",18,3,0,4,3,15,6
"F","B",32,22,5,"F","B","CJ",66,1,0,0,1,45,3
"F","A",25,1,3,"M","B","AZ",15,1,2,5,6,7,5
"M","D",25,10,4,"F","B","CB",29,2,1,2,3,9,5
"F","A",48,11,3,"F","C","PO",16,1,3,5,4,6,5
"F","B",25,17,5,"M","C","CB",30,2,0,1,3,5,3
"F","A",17,4,4,"M","C","AZ",29,3,3,3,1,5,5
"F","D",36,5,3,"F","A","ST",28,3,1,0,0,7,3
"F","B",22,5,5,"M","A","EY",34,0,2,0,3,12,3
"F","A",50,13,1,"F","B","EY",18,2,0,1,3,1,3
"M","A",19,6,5,"M","C","CJ",17,2,1,4,2,8,5
"M","A",16,5,4,"F","A","AZ",30,1,0,1,5,8,4
"M","A",16,5,4,"F","A","EY",20,3,0,1,2,7,4
"M","A",26,5,3,"F","A","PO",23,1,1,1,4,2,3
"M","B",18,5,3,"F","C","PO",18,0,1,1,5,4,3
"M","A",20,3,3,"F","A","CJ",16,1,3,1,1,1,3
"M","A",21,6,5,"F","A","AZ",23,1,1,1,3,11,3
"M","A",20,5,5,"M","B","ST",16,1,2,0,0,1,5
"F","B",32,8,3,"F","B","IC",19,1,2,2,3,5,3
"F","A",19,4,3,"F","A","EY",39,1,0,5,6,20,5
"F","B",20,4,4,"F","A","IC",18,1,1,3,0,10,5
"F","B",38,10,4,"M","B","PO",15,0,1,1,5,2,4
"F","A",26,10,4,"F","D","CJ",34,1,0,0,0,9,2
"M","A",26,3,4,"F","A","PO",29,3,1,1,0,4,4
"F","C",18,6,3,"M","C","EY",15,1,0,4,3,5,5
"M","A",27,6,3,"F","D","EY",28,3,2,2,4,21,5
"M","C",29,11,5,"F","A","AZ",27,0,0,0,1,3,1
"F","B",28,19,4,"F","A","CB",32,0,0,2,0,5,4
"F","A",20,8,3,"M","A","IC",15,1,0,1,3,8,4
"F","A",25,3,2,"M","B","CJ",17,1,0,2,1,5,5
"F","B",16,11,3,"M","A","CJ",20,1,1,0,1,2,4
"M","B",17,10,4,"F","A","IC",34,0,0,1,0,13,3
"M","B",15,14,5,"F","C","CJ",44,1,0,0,0,3,3
"M","C",18,9,5,"F","C","PO",23,2,1,2,3,5,5
"M","A",28,17,3,"F","A","AZ",31,0,1,1,1,6,3
"F","B",15,6,5,"F","D","AZ",26,1,4,3,1,12,5
"M","A",27,14,5,"M","C","PO",31,1,0,2,1,9,5
"F","A",30,20,3,"M","C","CJ",21,1,1,0,2,2,4
"F","C",36,12,5,"F","A","EY",25,0,0,1,2,6,2
"F","B",22,16,5,"F","A","AZ",26,1,2,1,0,27,3
"M","A",27,5,5,"F","C","PO",19,3,0,4,4,5,5
"F","A",56,11,5,"M","A","PO",24,4,2,2,2,9,5
"F","A",19,6,3,"M","B","EY",50,0,0,3,1,14,5
"F","C",21,10,5,"M","A","PO",36,1,2,0,2,17,3
"M","C",23,6,4,"F","A","AZ",31,6,1,4,1,5,5
"M","B",22,3,4,"M","C","CB",27,1,0,0,2,4,5
"M","B",15,4,3,"M","B","CB",16,0,2,3,2,5,5
"F","B",23,1,4,"F","B","CJ",15,2,1,1,2,8,3
"M","C",23,12,5,"F","A","ST",19,0,1,0,0,23,3
"F","A",18,4,3,"M","A","AZ",29,1,0,2,5,11,3
"F","B",30,1,4,"M","B","EY",15,0,0,0,1,13,3
"F","A",17,5,4,"F","A","IC",29,1,0,1,0,3,3
"F","B",23,9,3,"F","B","CB",15,2,0,6,1,10,5
"F","C",32,6,5,"M","A","AZ",30,1,1,1,1,2,3
"F","A",17,2,4,"F","A","PO",34,0,1,2,2,18,4
"F","B",28,4,3,"F","B","IC",25,1,1,2,4,4,4
"F","D",27,5,4,"F","B","AZ",22,1,1,4,5,12,5
"M","B",51,6,3,"F","A","EY",20,2,0,1,6,5,3
"M","C",21,10,5,"M","C","CB",21,0,2,1,2,1,3
"F","A",30,7,2,"F","A","PO",30,1,0,0,1,19,3
"M","D",31,4,3,"M","A","AZ",33,0,0,3,2,16,3
"M","C",18,6,5,"F","A","CB",27,1,2,0,2,7,4
"M","C",22,21,5,"M","A","CB",18,3,1,1,1,7,5
"M","B",16,1,4,"M","A","ST",50,1,1,0,2,8,2
"F","A",45,24,4,"F","A","AZ",26,0,1,1,2,10,4
"F","A",32,0,3,"M","B","PO",15,1,1,1,7,2,4
"F","A",35,3,2,"F","C","AZ",42,1,0,0,2,1,3
"F","C",26,1,3,"F","C","PO",16,1,0,2,5,5,4
"F","C",29,28,5,"F","C","PO",22,1,1,4,0,7,5
"M","B",34,28,3,"M","A","AZ",34,0,3,1,0,6,2
"F","A",19,3,3,"F","B","CB",15,2,0,0,1,4,3
"F","B",31,18,5,"F","A","EY",30,2,0,1,1,0,3
"M","C",15,1,3,"F","D","EY",30,0,0,2,5,11,4
"F","B",16,20,5,"M","A","AZ",17,0,0,1,4,1,4
"F","B",15,9,4,"F","A","PO",16,0,0,0,1,1,4
"F","B",19,6,5,"M","A","CB",22,0,2,3,1,2,4
"F","B",21,15,3,"M","C","PO",16,3,1,5,3,4,5
"M","A",26,2,3,"M","C","AZ",33,0,1,1,1,2,3
"M","B",24,5,3,"M","B","PO",26,4,0,5,2,13,5
"M","A",16,7,5,"F","B","AZ",15,2,2,3,0,6,5
"F","C",21,7,3,"M","D","PO",42,6,1,4,1,24,4
"F","A",31,3,3,"F","B","CB",23,1,2,2,4,9,5
"M","C",17,8,5,"F","A","AZ",31,3,1,2,1,8,4
"F","B",15,2,3,"F","A","ST",20,1,1,1,0,1,3
"F","D",20,7,4,"F","C","ST",19,1,1,1,6,3,4
"M","C",17,18,5,"M","B","CB",17,2,2,1,2,4,5
"F","B",24,59,5,"F","A","PO",15,0,0,1,1,5,3
"M","A",25,5,3,"F","B","PO",17,2,1,4,4,4,5
"M","B",15,7,5,"F","A","IC",33,3,2,1,1,14,4
"F","A",41,14,3,"F","B","CB",15,0,1,1,4,2,4
"F","C",29,3,3,"F","A","CJ",26,2,1,1,2,1,3
"F","B",20,2,3,"F","A","AZ",17,0,2,0,3,2,3
"M","D",22,6,4,"F","C","PO",28,2,1,3,5,14,5
"M","B",17,4,3,"F","B","CB",17,1,0,1,4,5,3
"M","B",18,3,3,"F","A","AZ",15,0,2,1,1,4,5
"F","A",26,2,3,"M","D","EY",16,6,1,4,2,6,5
"F","B",15,3,3,"F","C","IC",28,0,0,1,1,1,3
"F","A",24,1,4,"F","B","AZ",22,0,0,1,4,10,3
"M","C",31,4,4,"M","B","EY",17,1,1,0,2,1,4
"F","D",27,4,3,"F","B","PO",28,2,0,4,5,10,5
"M","A",36,14,3,"F","C","CB",21,0,1,1,3,9,3
"F","B",33,11,4,"F","B","AZ",20,0,1,1,2,1,3
"F","D",16,2,4,"F","B","AZ",33,0,0,3,5,3,3
"F","B",17,1,4,"F","C","ST",28,0,0,2,2,16,5
"F","B",18,4,3,"F","A","AZ",15,0,2,1,5,5,4
"F","C",18,8,5,"F","A","CB",16,0,0,1,4,2,3
"M","A",18,2,4,"M","B","PO",26,0,1,0,2,17,4
"F","B",30,19,5,"M","C","PO",16,4,2,4,3,6,5
"M","B",18,4,3,"M","A","AZ",47,0,0,0,2,9,3
"F","B",34,14,4,"F","B","AZ",38,0,1,2,3,14,3
"F","C",26,1,3,"F","A","PO",16,2,0,3,5,6,5
"M","A",17,7,4,"F","A","EY",25,0,2,2,1,4,5
"F","C",22,7,3,"F","B","CB",15,2,2,1,3,3,4
"F","B",15,6,4,"M","C","AZ",19,0,1,4,3,22,5
"M","D",17,6,5,"M","B","AZ",51,1,1,0,0,17,3
"F","A",17,5,5,"M","C","IC",16,3,2,2,5,1,3
"F","A",21,3,4,"F","B","AZ",28,0,0,2,4,15,5
"M","B",22,5,3,"F","A","AZ",25,2,2,0,0,5,2
"F","B",19,3,4,"F","A","AZ",46,2,1,4,2,13,5
"M","A",26,7,5,"F","B","AZ",19,1,2,2,6,5,3
"F","B",26,8,4,"F","A","AZ",28,0,1,0,0,2,3
"M","B",47,10,5,"F","A","EY",28,1,2,0,1,19,3
"M","B",25,23,4,"F","C","CB",25,0,0,1,1,11,3
"F","A",26,5,1,"F","A","EY",17,0,1,2,6,4,3
"F","B",31,12,4,"F","B","CB",21,0,0,2,4,4,4
"F","C",24,2,3,"F","C","CB",41,1,1,2,2,9,5
"F","A",18,5,3,"F","A","CB",17,1,3,0,0,1,3
"F","B",21,2,4,"M","A","AZ",18,0,0,1,2,3,4
"F","B",16,4,5,"F","A","AZ",28,1,1,2,0,4,4
"F","A",46,2,3,"F","B","PO",19,1,0,3,1,7,5
"F","A",21,3,4,"F","A","CJ",37,1,1,2,1,4,3
"M","C",23,17,5,"F","B","EY",15,1,1,0,2,5,4
"F","A",21,7,3,"M","B","PO",16,1,0,4,4,8,5
"F","B",21,4,5,"F","A","AZ",37,2,1,0,1,6,3
"F","B",31,14,4,"F","A","PO",30,2,1,2,0,9,4
"M","B",18,1,4,"F","D","AZ",26,0,0,2,2,3,3
"F","A",17,5,5,"F","B","AZ",15,0,0,1,3,3,4
"F","B",22,7,5,"M","A","CB",15,1,1,1,3,9,4
"F","A",17,2,3,"M","B","PO",24,1,4,1,2,7,4
"M","B",15,2,3,"M","D","CB",32,2,3,0,2,14,3
"M","C",16,7,5,"M","C","EY",16,4,0,4,5,6,5
"F","B",25,3,3,"F","C","AZ",15,3,1,2,3,10,5
"M","B",17,8,5,"M","A","PO",29,0,1,4,3,12,5
