"Var1","Var2","Var4","Var9","Var10"
"F","C",36,17,4
"F","B",20,2,3
"M","B",15,18,5
"F","B",16,18,5
"M","C",20,16,5
"M","B",15,5,5
"M","A",17,2,3
"F","B",21,7,3
"F","A",25,3,5
"F","C",15,1,4
"M","B",19,4,4
"F","B",31,23,4
"M","A",31,3,3
"F","D",17,5,3
"M","B",15,7,3
"F","C",25,6,5
"M","A",19,2,4
"F","B",25,22,5
"F","B",28,2,4
"M","B",18,1,4
"F","A",26,6,5
"M","A",29,1,2
"M","B",23,11,3
"M","B",16,3,5
"F","A",19,3,4
"M","A",29,4,5
"F","A",26,3,3
"F","A",20,7,3
"F","A",25,3,3
"F","C",25,1,3
"M","C",35,7,3
"F","B",15,7,5
"M","A",16,1,4
"M","C",19,8,5
"F","A",31,6,4
"F","A",21,10,3
"F","B",19,4,4
"F","A",29,6,2
"F","A",35,10,2
"F","D",16,13,5
"F","B",16,1,3
"M","C",41,18,5
"F","A",35,6,3
"F","A",28,0,4
"F","B",24,6,4
"F","B",18,4,3
"F","A",52,12,3
"M","A",22,3,4
"F","A",55,17,5
"F","B",18,5,4
"F","B",25,5,4
"M","A",19,2,4
"F","C",38,8,2
"F","C",17,5,4
"F","B",15,2,4
"M","B",45,32,4
"F","B",21,4,4
"F","A",33,6,2
"F","C",22,54,5
"F","A",38,10,3
"F","A",21,9,3
"F","A",31,4,3
"F","A",28,1,3
"F","B",20,8,5
"F","A",23,11,5
"F","A",28,2,3
"M","B",16,10,5
"F","A",38,10,4
"M","B",20,4,3
"F","B",31,20,3
"F","B",28,14,3
"F","B",23,14,4
"M","A",17,2,5
"F","A",20,5,4
"F","A",27,3,3
"F","B",30,6,3
"M","C",19,12,6
"F","A",24,4,3
"M","A",26,3,2
"M","A",27,0,3
"F","A",37,4,4
"F","A",27,2,3
"F","A",26,1,3
"F","B",31,14,4
"F","B",22,1,4
"F","D",15,1,3
"F","C",23,11,5
"F","B",22,4,4
"F","A",15,8,5
"M","C",24,5,3
"M","A",20,2,4
"M","B",15,1,4
"M","B",20,3,4
"M","B",29,15,5
"M","B",28,10,4
"M","A",28,3,2
"M","A",31,11,3
"M","B",19,7,5
"F","C",28,1,3
"F","A",18,9,4
"F","B",23,11,3
"M","B",16,4,3
"F","A",34,11,5
"F","A",38,9,3
"M","B",15,4,5
"F","C",40,24,5
"F","B",20,6,4
"F","B",34,13,4
"M","B",16,5,4
"F","A",28,4,3
"F","A",28,22,3
"F","A",27,1,1
"M","D",20,6,4
"F","A",27,6,4
"F","A",43,15,4
"F","B",32,4,3
"M","D",26,11,3
"F","B",21,2,3
"F","A",31,12,3
"F","A",16,5,3
"M","A",20,1,3
"F","C",24,17,5
"F","B",24,6,3
"M","C",21,2,4
"F","B",22,3,3
"M","B",26,9,5
"F","A",24,2,4
"M","A",35,13,3
"F","C",20,5,5
"F","B",24,6,4
"F","C",26,4,5
"F","B",16,5,3
"F","A",20,3,4
"F","A",15,1,3
"F","A",35,1,2
"F","D",20,9,5
"M","C",28,8,5
"M","A",26,7,4
"F","C",17,6,5
"F","B",33,20,5
"F","B",15,9,3
"M","B",19,4,6
"F","B",16,2,4
"F","A",16,3,5
"M","A",26,7,5
"M","A",22,11,3
"M","B",19,6,4
"M","B",22,10,4
"F","C",15,4,4
"F","D",26,15,4
"M","C",17,1,4
"F","B",19,3,4
"M","C",19,8,5
"M","C",18,8,5
"M","B",22,8,4
"F","A",26,20,5
"F","B",18,13,5
"M","D",16,2,3
"F","B",33,17,5
"F","B",16,3,4
"F","D",24,11,5
"F","C",28,4,5
"F","A",20,15,5
"M","B",30,13,5
"F","C",34,14,3
"F","B",22,7,5
"F","D",23,27,4
"M","B",22,10,6
"F","A",19,4,5
"F","C",15,18,5
"M","A",17,5,3
"M","B",47,24,4
"F","B",22,7,5
"M","C",24,4,5
"M","D",49,4,3
"M","B",15,3,3
"F","A",29,1,2
"F","A",28,1,1
"F","B",25,7,4
"M","B",24,8,4
"M","A",41,9,3
"F","C",15,4,5
"M","C",26,46,5
"M","C",38,10,5
"M","C",15,1,3
"F","C",17,6,3
"F","A",19,8,5
"F","C",15,1,3
"F","C",38,8,2
"M","C",15,3,4
"M","B",20,8,5
"F","B",38,20,4
"F","B",16,2,4
"F","B",49,28,3
"F","B",15,1,4
"M","B",33,8,3
"F","A",16,1,5
"M","A",30,1,3
"M","D",18,5,5
"M","A",25,1,2
"M","B",16,2,3
"M","B",22,6,5
"F","B",27,12,3
"M","B",20,13,3
"F","B",25,11,5
"F","A",38,7,4
"M","C",15,2,3
"M","C",31,19,5
"M","B",33,10,3
"M","A",30,15,4
"M","A",19,16,5
"M","A",15,10,5
"M","A",29,6,4
"M","A",18,6,3
"F","C",21,7,4
"F","B",55,33,4
"M","A",26,7,4
"F","A",48,9,3
"M","B",15,1,4
"F","A",37,8,5
"M","A",32,1,3
"M","A",25,9,3
"M","B",31,22,3
"M","A",18,2,3
"F","B",21,18,5
"F","B",39,7,5
"F","C",25,2,3
"M","C",17,5,5
"M","A",47,4,1
"M","B",20,4,4
"M","C",24,21,5
"F","B",18,6,3
"M","B",30,11,5
"F","A",28,13,3
"F","A",25,1,4
"F","B",19,1,3
"M","A",44,4,5
"F","C",20,4,3
"F","B",18,4,3
"F","A",29,5,5
"F","A",26,3,3
"M","D",34,19,4
"F","B",15,1,3
"M","B",16,3,4
"F","A",16,2,4
"F","C",37,16,5
"M","B",17,3,3
"F","D",19,13,5
"F","A",32,18,5
"M","C",17,7,5
"M","B",24,9,5
"F","A",17,1,3
"M","A",20,4,4
"F","C",28,14,5
"F","A",35,4,3
"M","D",21,6,3
"M","B",56,36,5
"M","B",21,4,4
"M","D",23,4,5
"F","B",25,4,3
"F","B",30,20,3
"M","D",22,9,4
"F","A",18,2,3
"M","B",18,18,3
"M","B",15,6,5
"M","A",17,19,5
"M","C",15,2,4
"F","A",33,3,5
"F","B",16,4,4
"F","B",16,5,3
"M","B",15,16,3
"F","A",27,10,2
"M","B",29,3,3
"F","C",35,0,4
"M","A",28,8,3
"F","A",25,5,5
"F","C",15,3,4
"F","A",28,7,2
"M","B",17,14,3
"M","B",15,9,5
"M","B",18,8,5
"M","B",17,4,3
"F","A",25,2,4
"M","C",30,3,3
"M","B",50,31,3
"M","C",36,31,5
"F","B",26,10,4
"M","A",29,7,5
"F","B",21,8,4
"F","A",29,7,3
"F","B",21,8,3
"F","D",17,3,4
"F","B",22,16,5
"M","B",20,6,5
"F","A",19,6,5
"M","B",19,3,3
"M","A",16,7,4
"M","C",18,37,5
"F","A",46,7,2
"M","C",29,14,3
"M","B",27,17,5
"M","B",17,4,4
"M","D",18,3,3
"M","B",19,10,5
"M","A",36,8,4
"F","A",19,11,4
"M","B",21,2,4
"M","A",16,3,4
"F","B",18,8,5
"F","A",25,15,3
"M","A",17,23,3
"M","C",25,3,4
"F","C",34,20,5
"M","B",23,33,5
"M","C",38,15,5
"F","C",43,23,4
"F","B",23,4,5
"F","B",21,5,5
"F","C",15,7,3
"F","B",17,6,5
"M","A",15,1,4
"F","A",47,15,5
"M","C",20,21,5
"F","C",18,4,4
"F","B",17,2,3
"F","B",15,4,5
"M","B",21,5,3
"M","A",28,8,2
"F","C",29,10,4
"M","B",33,24,3
"F","C",38,16,4
"F","B",19,9,4
"F","A",25,9,4
"F","C",29,9,5
"F","B",16,13,3
"M","B",42,26,3
"M","B",23,17,4
"M","D",18,6,5
"M","B",17,10,4
"F","C",26,12,3
"M","B",15,1,3
"M","D",17,7,5
"M","A",16,7,6
"M","B",24,7,3
"M","B",27,9,3
"M","B",22,1,4
"F","B",38,15,3
"F","A",25,4,5
"F","B",47,18,3
"F","A",19,10,3
"M","B",18,2,4
"M","B",16,3,4
"F","B",22,5,4
"M","B",17,4,6
"F","A",26,15,5
"F","A",23,12,3
"F","B",27,31,4
"F","B",32,22,3
"M","A",25,4,3
"M","A",29,16,5
"M","B",15,15,4
"F","C",15,3,4
"F","A",52,2,3
"M","B",17,2,4
"M","A",41,12,3
"F","A",25,10,2
"F","A",27,5,2
"F","A",30,14,5
"M","B",18,5,5
"F","A",29,10,4
"M","C",15,15,5
"F","C",16,21,5
"F","B",21,12,4
"M","B",21,7,5
"M","B",24,3,4
"F","A",31,19,4
"F","B",24,7,4
"F","A",41,5,3
"M","B",24,9,3
"M","B",19,6,5
"F","B",33,12,4
"M","B",15,6,3
"F","C",28,4,3
"M","A",45,5,2
"M","B",19,9,5
"M","A",22,5,5
"F","B",31,16,4
"F","A",17,1,3
"F","A",34,6,3
"F","A",29,2,4
"F","A",29,10,4
"F","C",19,12,5
"F","B",15,2,3
"M","D",18,4,3
"F","A",26,13,2
"M","B",19,6,4
"F","B",33,26,3
"F","A",31,4,1
"M","A",17,5,5
"M","B",15,1,3
"F","B",23,3,4
"F","C",16,2,4
"F","D",18,9,5
"M","C",30,16,5
"F","A",42,33,3
"F","A",32,12,5
"M","C",15,19,5
"M","B",16,8,5
"F","B",33,18,3
"F","C",30,1,3
"F","B",22,6,4
"M","B",17,4,3
"F","C",18,4,5
"M","B",20,2,3
"M","B",22,7,4
"F","B",18,8,5
"F","A",25,1,3
"F","A",27,0,2
"M","A",30,11,4
"F","B",28,13,4
"F","C",34,14,3
"M","B",16,7,3
"M","C",19,2,3
"F","A",27,6,3
"M","C",15,6,3
"F","B",21,14,5
"M","D",19,1,3
"F","A",52,36,3
"F","A",28,6,3
"F","A",28,2,2
"M","C",22,11,5
"M","B",15,9,5
"M","A",27,5,5
"M","A",23,7,3
"M","C",30,6,5
"F","A",25,1,4
"F","C",18,4,5
"F","B",18,3,3
"M","B",16,12,5
"F","B",50,27,4
"F","B",16,10,4
"F","B",30,7,3
"F","A",23,6,4
"F","A",27,3,3
"M","A",42,22,4
"F","B",18,5,3
"M","B",24,9,5
"M","C",17,4,5
"M","C",26,10,5
"M","A",27,2,2
"F","B",23,6,3
"M","C",24,9,3
"M","B",19,8,6
"F","C",25,20,3
"F","D",19,5,3
"F","B",29,15,3
"F","A",44,2,1
"F","C",20,12,5
"M","B",17,1,3
"F","B",34,20,4
"F","B",35,22,3
"F","A",20,2,4
"F","A",44,13,3
"F","D",17,2,3
"F","A",30,1,2
"M","B",28,12,4
"F","B",19,4,5
"F","A",33,6,3
"F","A",19,5,3
"M","A",23,6,4
"F","B",21,8,3
"F","A",15,5,5
"F","A",35,0,2
"M","A",17,1,4
"F","A",26,6,4
"M","B",29,7,3
"F","A",23,5,3
"F","B",27,14,4
"F","B",15,1,3
"M","A",24,6,4
"F","B",20,3,3
"F","A",35,22,4
"M","C",18,1,3
"F","A",41,21,4
"F","A",31,9,5
"M","B",31,11,3
"F","A",33,1,2
"F","B",19,4,4
"M","B",32,4,5
"F","C",16,2,4
"M","B",25,19,5
"F","A",27,1,3
"M","C",19,14,6
"F","B",20,2,3
"M","B",25,5,4
"F","B",18,9,5
"F","B",17,7,3
"F","A",27,3,3
"F","C",24,5,4
"F","B",21,7,4
"F","B",19,2,3
"M","C",30,9,5
"F","C",23,9,3
"F","C",27,5,4
"M","D",19,7,5
"F","A",25,2,3
"F","B",23,18,5
"F","A",51,5,4
"F","A",20,6,3
"F","B",35,8,4
"F","A",21,9,4
"M","A",48,26,4
"F","B",31,15,4
"M","A",43,8,4
"F","A",17,6,3
"M","B",17,8,5
"M","B",24,18,4
"F","A",25,7,3
"F","A",27,7,2
"M","B",17,2,3
"F","A",27,6,3
"M","D",19,3,3
"F","A",59,2,3
"M","A",21,7,5
"M","A",17,1,3
"F","A",28,3,3
"M","D",29,7,5
"F","C",53,14,4
"M","C",16,10,5
"F","B",25,9,4
"M","B",46,28,3
"F","A",29,7,2
"F","B",35,0,3
"M","A",26,8,3
"F","B",15,1,3
"F","C",16,2,4
"F","A",43,11,4
"F","A",16,1,4
"M","D",35,8,5
"F","A",25,0,1
"F","B",30,16,4
"F","B",16,20,5
"M","C",49,9,3
"M","C",16,6,5
"F","A",26,1,5
"F","A",36,1,1
"M","A",22,14,4
"F","A",30,2,2
"F","A",27,3,2
"M","D",26,5,1
"M","A",20,5,5
"F","B",20,7,3
"M","B",44,27,4
"M","D",22,5,4
"M","A",40,10,1
"F","C",23,8,5
"F","B",21,5,4
"F","A",32,3,3
"F","B",18,5,4
"M","C",18,9,5
"F","B",20,12,4
"F","A",58,18,4
"F","D",23,15,5
"M","B",27,7,5
"F","B",22,7,3
"F","A",28,1,2
"F","B",43,20,4
"M","C",31,6,5
"M","D",31,13,5
"F","B",16,5,3
"F","A",35,0,3
"M","A",16,2,3
"M","C",29,16,3
"F","A",29,3,3
"M","A",18,2,5
"F","A",22,1,4
"F","A",36,7,3
"M","B",22,8,5
"F","A",37,3,1
"F","B",18,9,6
"F","A",27,8,1
"F","A",19,5,5
"F","A",17,2,4
"F","A",28,10,2
"F","B",15,4,3
"M","B",25,5,3
"F","A",21,7,4
"F","B",17,8,5
"F","C",27,2,3
"M","A",19,1,3
"F","B",29,5,5
"F","B",22,4,4
"F","D",43,14,3
"F","B",60,19,5
"M","A",18,6,5
"F","A",29,2,3
"F","D",37,9,5
"F","B",16,7,4
"F","C",39,38,5
"M","C",15,4,5
"M","A",16,9,5
"M","C",24,4,3
"F","B",20,9,5
"M","B",19,18,3
"F","A",29,5,3
"M","B",17,6,5
"F","B",17,4,3
"M","B",17,1,3
"F","B",31,6,6
"M","C",23,11,5
"M","A",28,3,4
"F","D",20,2,4
"M","B",17,1,3
"M","C",25,14,5
"M","A",27,11,3
"M","B",20,7,4
"F","A",19,15,5
"F","C",51,25,2
"F","A",16,14,5
"M","B",16,19,5
"M","B",18,4,3
"F","B",17,2,3
"F","D",26,4,3
"M","B",33,4,4
"F","A",31,5,2
"M","C",26,28,5
"M","D",15,3,3
"F","B",25,15,6
"M","D",23,5,4
"M","B",25,20,4
"F","B",21,10,3
"F","B",36,7,4
"F","A",27,3,3
"F","B",24,22,5
"M","B",16,3,3
"F","A",25,4,2
"F","B",44,27,4
"F","C",25,4,2
"M","B",17,2,4
"F","A",26,1,3
"M","B",21,5,5
"F","B",22,1,3
"M","B",19,7,5
"F","C",27,0,3
"F","A",15,10,6
"M","C",24,17,4
"M","B",15,10,3
"M","A",20,3,3
"F","A",32,3,3
"F","B",49,30,3
"M","C",27,3,3
"M","B",15,6,5
"F","A",26,2,5
"F","A",35,8,5
"M","B",20,15,5
"M","C",17,6,5
"M","A",21,5,5
"M","B",32,11,5
"F","B",15,6,4
"F","A",22,13,3
"M","C",20,19,3
"F","C",22,4,3
"F","A",37,4,4
"F","B",32,18,3
"F","B",26,13,4
"M","B",20,7,5
"F","C",18,11,5
"M","B",18,15,5
"M","C",22,4,5
"F","B",22,5,4
"M","A",54,18,4
"F","A",22,11,5
"F","A",16,1,3
"M","A",28,4,3
"F","C",22,3,4
"M","B",16,1,4
"M","B",20,15,5
"M","B",17,3,3
"F","A",26,7,3
"M","B",23,10,4
"F","A",20,14,5
"M","C",29,23,5
"F","C",24,4,3
"F","A",25,3,2
"F","C",19,8,5
"F","B",41,34,3
"M","C",19,6,4
"M","B",20,8,5
"F","B",26,5,4
"F","B",16,3,3
"M","C",20,1,3
"M","C",26,21,5
"M","B",28,15,4
"F","B",16,1,3
"F","B",25,5,5
"M","B",23,11,5
"F","A",29,15,3
"F","A",37,6,4
"F","B",28,7,3
"M","C",17,8,4
"F","A",28,6,4
"F","A",25,9,3
"F","C",24,9,5
"M","A",30,5,5
"M","C",32,5,5
"M","B",17,10,5
"F","A",28,8,5
"F","A",29,6,4
"M","A",31,0,3
"F","B",25,25,3
"F","B",18,6,5
"F","B",21,31,5
"F","B",25,15,5
"M","C",28,1,3
"M","C",18,6,5
"F","B",26,2,3
"M","A",30,20,3
"F","A",35,13,3
"M","B",28,11,4
"F","C",25,3,2
"F","B",24,34,5
"F","D",17,3,4
"F","C",18,5,5
"M","B",25,5,5
"M","B",27,4,4
"M","C",16,6,5
"M","C",28,8,4
"F","B",22,3,3
"F","D",23,14,5
"M","B",17,1,3
"F","B",36,11,4
"F","B",20,1,3
"F","A",30,8,2
"F","B",25,10,4
"F","B",24,14,5
"M","A",29,27,3
"F","A",31,1,3
"M","B",25,12,3
"F","A",49,13,2
"M","D",51,19,3
"F","D",42,5,2
"F","B",20,1,4
"F","B",19,6,3
"F","B",29,14,5
"M","B",20,8,3
"F","A",15,14,5
"M","B",25,8,4
"F","B",23,4,3
"F","C",28,4,5
"F","B",29,9,3
"F","C",34,4,5
"F","B",40,6,2
"F","A",45,23,3
"F","D",32,9,3
"M","B",15,9,5
"M","B",19,4,3
"M","C",17,1,3
"F","B",17,1,4
"M","D",19,9,5
"F","A",20,2,4
"M","C",36,19,4
"M","A",15,1,4
"M","C",18,1,3
"M","C",36,8,5
"M","C",32,17,5
"F","B",15,8,5
"M","A",30,2,3
"M","A",17,3,4
"F","B",20,9,3
"M","B",16,8,5
"F","B",34,21,5
"F","C",25,1,2
"M","B",19,16,4
"M","D",25,7,4
"M","A",30,4,4
"M","C",35,25,5
"F","B",33,20,4
"F","B",20,8,3
"F","B",29,6,5
"M","B",15,5,4
"M","A",24,19,5
"F","A",24,7,3
"F","A",22,9,3
"F","A",28,6,3
"F","B",15,1,4
"M","B",16,11,5
"M","B",19,4,4
"M","A",21,20,3
"M","B",16,6,5
"F","A",36,15,4
"F","B",24,12,3
"F","B",16,2,4
"F","A",39,21,3
"F","B",15,3,4
"F","A",23,2,4
"F","C",22,9,5
"F","A",31,10,5
"F","C",15,10,5
"M","B",18,17,3
"F","B",21,10,5
"F","A",29,6,3
"F","A",35,16,3
"M","B",16,12,5
"F","A",26,1,1
"F","B",18,2,4
"F","A",29,18,3
"M","A",39,2,4
"M","A",25,7,4
"F","A",25,2,3
"F","A",26,2,3
"M","D",18,7,4
"F","B",18,4,3
"M","B",33,20,4
"F","A",21,12,3
"M","A",40,8,3
"F","B",26,12,3
"M","C",15,10,5
"F","B",16,6,5
"M","B",23,15,5
"F","A",29,7,4
"F","B",17,4,3
"M","A",20,8,4
"F","B",18,6,5
"F","B",31,1,3
"M","C",27,9,3
"F","A",29,5,3
"M","A",31,12,3
"M","B",24,5,5
"M","B",22,6,3
"F","D",15,5,5
"M","B",31,25,4
"M","B",21,15,5
"F","B",16,2,4
"F","C",19,9,3
"F","C",18,5,4
"F","D",48,8,5
"F","B",15,3,4
"M","C",18,2,4
"F","B",17,2,4
"M","B",17,4,5
"F","D",19,5,5
"F","A",67,55,4
"F","C",16,9,5
"F","A",31,12,3
"F","A",22,4,5
"F","B",24,8,4
"F","B",37,19,6
"F","B",23,15,4
"M","C",18,6,5
"F","D",20,5,5
"F","D",46,25,5
"F","A",17,7,5
"M","C",31,8,5
"M","A",18,5,4
"M","C",23,6,5
"F","A",32,0,1
"F","A",19,1,3
"F","B",18,2,4
"F","C",16,6,5
"F","A",26,3,3
"F","A",31,7,1
"M","B",18,6,5
"M","C",24,7,5
"M","A",16,8,5
"M","C",48,17,3
"F","A",26,21,3
"M","B",16,7,5
"F","B",23,8,5
"F","C",17,3,5
"F","A",31,6,2
"M","A",16,6,5
"M","C",38,0,3
"M","B",23,1,4
"F","C",15,5,4
"M","A",16,4,4
"F","A",30,7,2
"M","B",16,10,4
"M","A",16,29,5
"M","C",28,16,5
"F","A",25,10,3
"M","B",35,18,5
"F","A",16,4,3
"F","A",36,5,3
"F","A",20,4,3
"F","A",46,1,2
"F","C",26,7,3
"M","B",25,7,5
"M","A",16,2,4
"M","A",17,2,3
"M","B",32,16,4
"M","B",17,2,4
"F","A",39,1,2
"M","B",25,8,3
"M","D",21,13,5
"F","D",19,2,4
"F","B",19,2,4
"M","A",15,4,5
"F","B",15,2,5
"F","A",28,1,3
"F","C",34,1,3
"M","A",15,16,5
"M","A",27,0,2
"M","B",15,4,5
"M","B",43,18,5
"F","D",30,9,5
"F","B",15,3,4
"M","D",21,2,4
"F","D",27,14,3
"F","B",34,1,3
"M","C",15,17,5
"F","A",23,20,3
"M","B",28,7,3
"M","B",16,3,3
"F","C",27,7,3
"M","A",26,1,1
"F","A",32,4,3
"F","B",18,5,4
"M","B",19,9,3
"M","A",21,4,3
"M","B",17,2,4
"F","B",22,13,4
"F","B",17,10,5
"M","D",23,10,4
"M","A",26,9,3
"M","B",15,4,5
"F","C",27,9,3
"F","C",40,7,3
"F","B",32,2,3
"F","A",17,3,4
"F","B",21,11,3
"F","B",21,7,4
"M","C",19,6,5
"M","C",40,23,5
"F","B",42,12,5
"F","A",26,1,3
"F","A",35,4,3
"M","B",18,2,4
"F","A",23,10,3
"M","C",17,11,5
"F","D",17,4,5
"F","A",42,1,2
"M","B",19,5,5
"M","B",37,25,3
"F","B",25,4,4
"F","A",19,6,3
"M","B",30,13,5
"M","B",29,4,5
"F","C",33,16,4
"F","D",25,3,3
"M","B",18,4,4
"M","B",15,6,5
"F","C",19,6,5
"M","B",26,15,5
"M","A",25,5,1
"F","B",25,5,3
"F","B",17,8,4
"F","B",24,9,5
"M","B",28,8,5
"F","A",15,6,3
"F","A",27,6,3
"F","C",22,8,5
"M","B",18,8,4
"F","A",29,6,3
"F","A",49,12,4
"F","C",16,6,5
"F","A",57,20,5
"F","B",16,6,5
"F","C",19,3,3
"F","B",41,18,4
"F","A",26,3,1
"M","B",25,8,3
"M","D",19,20,5
"M","C",28,8,1
"F","B",22,4,3
"M","B",62,66,4
"F","A",40,3,4
"F","B",72,46,5
"F","B",26,1,3
"F","A",48,12,2
"F","A",19,3,4
"F","D",27,18,5
"M","C",17,1,3
"M","A",39,4,5
"F","A",28,2,3
"M","A",25,1,1
"F","B",15,6,4
"F","C",26,6,4
"F","B",22,5,4
"F","B",17,10,3
"M","A",43,28,4
"F","B",21,5,5
"F","B",33,28,3
"F","B",15,6,5
"F","B",27,4,5
"F","C",30,9,3
"M","B",32,4,5
"M","B",21,4,4
"M","B",20,8,4
"F","C",26,2,3
"M","C",20,12,5
"F","B",19,4,4
"F","A",25,12,2
"M","C",29,9,5
"F","C",23,6,4
"F","A",26,3,3
"M","B",16,6,5
"F","D",30,14,3
"F","B",32,23,5
"F","C",28,10,3
"M","C",16,14,5
"F","B",25,10,4
"M","B",20,7,3
"F","B",17,2,4
"M","C",40,40,5
"M","A",25,15,3
"F","A",27,9,2
"M","B",54,21,5
"F","B",15,3,3
"F","A",25,3,3
"F","C",26,2,2
"F","A",25,4,3
"F","B",19,4,3
"F","A",26,4,5
"M","B",26,5,4
"F","B",16,19,3
"F","A",44,3,2
"M","A",29,1,2
"M","C",25,21,3
"F","B",15,1,3
"M","A",42,4,4
"M","C",20,8,5
"F","A",22,7,3
"F","B",16,2,4
"F","A",17,3,3
"F","B",32,3,1
"M","C",51,26,5
"F","D",22,11,4
"M","C",16,3,3
"F","B",26,5,3
"M","B",18,5,4
"F","C",25,0,2
"F","B",18,5,5
"F","B",16,1,3
"M","B",51,40,5
"M","C",36,14,5
"M","C",33,11,3
"F","C",35,21,3
"M","B",15,12,4
"F","A",41,5,3
"F","B",25,4,1
"M","A",17,4,5
"F","A",36,14,5
"M","C",23,4,6
"M","C",30,2,4
"M","C",26,20,4
"M","A",53,2,2
"F","B",22,2,4
"F","B",22,3,3
"M","C",22,11,5
"F","A",20,7,3
"F","C",23,3,4
"F","B",17,10,5
"F","A",48,32,4
"M","A",25,4,3
"F","C",33,2,3
"F","A",15,1,4
"F","D",28,14,4
"M","C",21,4,5
"M","B",25,4,5
"F","B",18,6,4
"F","A",26,2,1
"F","A",23,13,5
"M","A",28,9,4
"F","D",17,1,3
"M","B",15,5,3
"F","A",29,10,3
"M","B",22,6,4
"F","B",17,3,4
"F","B",30,15,3
"M","B",22,8,3
"F","A",16,2,4
"F","D",15,5,5
"F","B",36,14,5
"F","B",32,13,4
"F","C",31,11,4
"F","B",28,3,2
"F","B",24,13,4
"F","A",26,9,3
"M","D",17,9,5
"F","B",27,12,4
"F","A",25,2,3
"F","A",45,3,3
"M","B",36,16,3
"M","A",21,4,4
"F","A",21,5,3
"M","B",22,14,4
"M","B",29,7,4
"M","C",23,1,4
"M","C",43,27,4
"F","A",23,3,3
"F","C",21,5,4
"F","A",35,1,3
"F","A",31,1,3
"M","C",24,10,5
"M","C",15,11,5
"M","B",19,8,3
"F","B",23,6,4
"F","B",18,2,3
"F","B",19,6,3
"F","A",21,6,4
"M","A",28,4,2
"F","B",15,3,4
"F","C",15,12,3
"F","A",25,1,3
"F","B",23,7,5
"F","B",18,1,4
"M","A",31,4,4
"F","B",26,1,1
"M","C",16,5,5
"M","A",18,5,3
"F","A",19,3,3
"M","C",16,22,5
"M","B",20,4,5
"F","C",42,7,2
"F","C",31,6,3
"M","C",15,3,3
"F","A",21,1,4
"M","A",26,1,3
"M","B",17,2,3
"F","A",19,2,3
"M","C",21,2,3
"F","B",26,14,4
"F","A",15,2,4
"F","C",18,2,3
"M","A",20,8,3
"F","A",33,12,5
"F","B",26,3,3
"F","B",19,4,5
"M","B",17,6,4
"M","A",35,12,3
"M","B",17,4,5
"F","A",38,11,3
"F","B",21,2,3
"F","A",17,6,4
"F","D",22,1,4
"M","B",15,4,5
"F","A",30,5,3
"M","B",31,5,3
"M","B",16,5,4
"F","A",55,43,4
"F","B",17,14,5
"M","B",37,17,3
"M","D",24,5,5
"M","B",41,8,3
"F","B",16,8,5
"M","B",17,4,3
"M","B",28,4,3
"F","B",34,9,2
"M","B",17,2,5
"M","A",31,8,3
"F","C",20,1,3
"F","C",22,5,3
"F","A",15,16,5
"F","C",26,4,4
"F","C",29,5,5
"M","B",29,7,3
"M","B",24,4,3
"F","C",15,4,4
"F","C",38,7,5
"F","A",34,4,3
"F","C",34,11,3
"F","A",31,6,3
"M","C",47,23,3
"F","B",58,25,5
"M","C",58,25,3
"F","A",25,1,2
"M","C",24,17,5
"F","A",34,18,4
"M","A",15,1,3
"M","A",17,6,5
"F","B",37,8,3
"F","A",20,6,4
"F","C",18,9,4
"M","A",31,5,3
"M","B",22,6,6
"F","B",39,24,4
"F","A",20,15,5
"M","A",32,16,3
"M","A",20,5,3
"F","C",15,6,5
"M","B",18,7,4
"M","C",15,13,6
"F","C",26,22,5
"M","B",15,3,3
"F","A",25,16,2
"M","D",27,3,3
"F","B",15,1,4
"F","B",29,5,4
"F","C",19,12,5
"F","B",31,6,3
"F","B",25,10,4
"F","C",20,4,5
"M","A",22,4,3
"F","C",20,1,3
"M","A",48,25,5
"M","B",17,6,3
"F","A",20,6,4
"F","C",26,8,3
"M","D",24,14,5
"F","B",23,14,3
"F","C",16,4,5
"F","A",23,6,4
"F","A",44,23,3
"F","A",27,1,3
"M","C",15,1,3
"F","A",16,4,3
"M","C",16,16,6
"M","A",24,12,5
"M","A",23,7,5
"M","A",15,26,5
"F","A",27,8,3
"M","B",16,3,4
"M","B",32,16,3
"M","B",15,3,3
"M","C",23,10,3
"M","B",17,10,4
"F","B",21,10,3
"M","C",15,2,3
"M","A",18,4,4
"F","A",24,9,4
"M","B",33,5,5
"F","A",15,12,5
"M","C",17,6,5
"M","B",21,4,4
"F","D",22,3,3
"F","B",20,1,3
"M","B",16,5,3
"M","B",15,4,5
"F","A",25,1,3
"M","C",15,15,5
"F","C",43,16,3
"F","B",25,13,3
"M","B",32,15,5
"F","B",19,4,3
"F","B",15,2,3
"M","B",25,24,3
"F","D",42,7,2
"F","B",16,6,5
"F","C",45,23,5
"M","B",25,20,3
"F","A",31,2,3
"F","A",16,6,5
"F","B",26,10,4
"M","B",28,11,3
"M","B",18,1,4
"M","B",23,11,5
"F","A",26,2,2
"F","C",28,3,3
"F","B",18,11,5
"F","D",27,2,3
"M","B",16,5,5
"F","D",19,3,3
"F","C",30,7,3
"M","C",20,5,4
"F","C",22,11,3
"F","D",30,13,5
"M","B",20,4,4
"F","A",28,5,3
"F","B",18,14,5
"F","B",26,14,4
