"Var1","Var2","Var4","Var9","Var10","Var11","Var12","Var13","Var14","Var15","Var16","Var17","Var18","Var19","Var20"
"F","D",36,16,4,"F","B","CB",17,3,0,5,5,22,5
"F","A",28,4,4,"F","B","IC",20,1,1,1,2,9,3
"M","B",16,8,5,"F","A","IC",40,1,1,2,1,0,4
"F","D",18,5,5,"M","A","EY",17,2,0,0,3,3,3
"F","A",16,5,5,"F","C","AZ",22,1,2,0,4,8,3
"F","A",16,3,4,"F","A","PO",26,0,1,0,4,7,4
"F","A",28,1,4,"F","B","IC",16,0,0,0,2,3,3
"M","D",59,40,4,"F","C","PO",16,0,0,2,1,17,5
"F","B",49,7,3,"F","A","AZ",28,0,1,0,1,21,2
"F","C",15,4,5,"M","C","AZ",35,5,3,5,1,16,5
"M","D",35,6,5,"F","D","EY",33,0,0,1,1,5,3
"F","A",33,8,3,"F","A","IC",28,0,3,2,3,10,3
"M","A",17,7,5,"F","D","CB",35,1,1,3,1,3,3
"F","B",32,8,3,"M","B","IC",34,1,0,2,4,2,3
"F","B",20,7,5,"M","B","PO",24,3,0,0,3,2,3
"F","A",26,1,2,"M","B","EY",17,4,2,1,4,3,3
"M","C",38,8,5,"M","B","IC",20,2,1,3,8,6,4
"F","B",16,1,4,"M","B","AZ",18,0,1,0,3,1,3
"F","C",36,2,4,"F","C","ST",30,0,0,1,2,0,3
"F","A",38,7,3,"M","B","CB",16,0,0,2,3,5,5
"F","A",20,2,4,"F","B","AZ",21,0,1,1,5,6,3
"M","B",32,6,5,"M","C","IC",15,3,1,4,2,5,5
"M","A",25,9,3,"F","B","IC",23,2,3,2,1,5,5
"F","B",24,10,4,"F","A","CJ",34,0,2,1,0,1,2
"F","D",32,3,4,"M","B","AZ",20,0,1,0,0,6,3
"M","D",28,6,2,"F","B","EY",17,0,0,1,0,1,3
"F","C",20,5,3,"F","B","EY",26,2,2,2,4,8,3
"F","B",15,1,3,"M","A","IC",42,0,0,3,5,21,3
"F","A",15,1,4,"M","B","AZ",21,1,0,0,2,10,5
"M","B",25,4,5,"M","B","CB",37,1,4,0,3,15,4
"F","A",16,8,5,"F","B","EY",15,1,2,0,4,1,3
"F","B",35,22,4,"M","A","ST",36,0,3,1,1,14,3
"M","D",20,7,3,"F","C","CB",23,0,1,1,3,5,4
"F","D",20,7,5,"M","A","EY",27,2,0,2,1,4,5
"F","B",19,5,5,"F","B","PO",18,2,1,0,2,4,3
"F","C",33,22,4,"F","A","PO",40,0,1,1,2,7,5
"M","B",34,10,5,"F","C","CB",17,1,0,2,2,5,5
"F","B",17,20,4,"F","B","AZ",20,5,3,7,6,5,5
"M","A",18,4,4,"F","B","CJ",15,1,0,0,2,4,4
"F","A",23,1,4,"M","C","EY",17,1,0,0,3,1,3
"F","B",31,4,4,"F","B","IC",15,0,0,0,1,7,3
"M","B",22,11,5,"F","C","CB",25,0,1,2,1,1,3
"F","C",17,8,5,"F","C","EY",23,0,1,1,3,1,3
"F","B",15,4,3,"M","B","PO",15,0,0,2,1,5,5
"M","D",20,2,5,"F","A","IC",46,0,0,1,1,17,3
"M","B",22,7,6,"M","C","PO",39,0,0,1,3,28,3
"F","C",17,5,5,"F","B","CJ",35,0,1,0,1,18,4
"M","B",20,4,4,"F","C","CJ",16,3,1,4,0,7,5
"F","C",25,1,2,"F","B","PO",15,0,0,3,1,4,5
"F","B",19,3,3,"F","A","AZ",34,1,0,2,2,15,4
"M","A",22,6,5,"M","B","AZ",16,0,0,2,3,11,5
"F","C",48,22,3,"M","A","IC",22,2,3,0,4,13,4
"F","B",27,4,3,"M","C","EY",45,1,0,0,2,18,4
"M","C",24,11,5,"F","C","CB",35,2,3,2,0,8,3
"M","B",46,9,4,"F","A","CB",32,2,3,3,1,13,5
"M","A",37,12,5,"M","B","PO",26,2,1,1,4,9,3
"F","B",19,3,4,"F","C","AZ",27,2,2,1,1,5,6
"F","B",18,11,5,"F","C","PO",18,0,1,2,2,6,5
"F","A",26,1,2,"M","B","IC",36,1,0,2,6,24,4
"F","B",41,3,3,"F","A","PO",39,0,0,2,1,12,5
"F","C",16,5,3,"M","B","AZ",15,1,0,2,3,1,3
"F","A",39,2,3,"F","A","AZ",34,0,0,1,1,3,3
"M","B",35,4,6,"F","B","EY",43,0,2,0,3,10,3
"F","B",31,25,3,"F","C","AZ",24,1,1,5,4,8,5
"M","C",25,4,5,"M","C","CJ",20,4,0,3,4,5,5
"M","B",17,4,5,"M","B","PO",15,2,1,5,5,14,5
"M","A",15,6,5,"M","A","CB",26,1,0,3,3,3,5
"F","B",21,29,4,"F","B","EY",23,0,0,0,4,4,3
"M","A",34,3,3,"M","B","CB",20,1,1,3,2,6,5
"M","C",19,4,5,"M","B","IC",23,0,2,2,3,15,4
"M","C",32,8,5,"F","B","CJ",16,1,0,0,1,2,3
"F","B",27,11,4,"F","A","CJ",44,0,2,1,4,36,4
"M","A",17,5,6,"M","B","EY",21,0,0,0,2,9,3
"F","B",42,16,3,"F","A","EY",18,0,0,0,2,7,4
"F","C",31,12,5,"M","B","EY",24,1,1,3,5,4,3
"M","B",18,2,4,"M","C","AZ",19,2,1,1,4,13,3
"M","B",18,5,3,"M","B","AZ",28,2,0,2,4,9,4
"F","B",16,3,3,"F","B","CB",18,0,2,0,0,5,4
"F","B",17,25,5,"F","B","PO",17,1,0,1,4,8,3
"F","D",28,8,4,"F","A","CB",33,0,0,1,1,9,2
"M","A",15,6,3,"M","D","AZ",16,1,0,5,3,5,5
"M","B",16,7,3,"M","A","PO",18,1,2,0,1,2,3
"F","C",22,12,4,"F","B","CB",34,1,3,1,1,5,3
"M","A",19,5,5,"M","C","AZ",15,0,3,5,2,4,5
"M","A",43,15,5,"F","A","PO",17,4,2,2,3,3,4
"M","A",21,4,6,"F","B","EY",19,1,0,0,3,6,4
"M","D",36,4,5,"M","A","PO",17,1,0,0,0,6,4
"F","B",16,8,5,"M","A","CJ",24,4,3,0,0,5,5
"M","C",23,30,5,"F","C","EY",19,2,1,1,4,18,3
"M","B",67,20,5,"F","A","CJ",32,0,0,0,0,7,3
"F","A",30,0,2,"F","A","CB",33,0,0,1,0,14,1
"F","A",46,19,3,"F","C","AZ",49,0,2,0,0,5,3
"F","A",25,11,3,"M","B","CJ",17,2,1,1,1,1,4
"F","A",25,4,3,"M","A","PO",16,0,1,1,2,3,4
"F","D",22,11,5,"M","B","AZ",19,1,1,0,1,11,4
"F","A",26,1,2,"F","A","EY",15,0,3,2,6,2,3
"M","A",30,14,4,"M","B","PO",18,1,1,1,2,8,3
"F","A",49,30,5,"F","A","CB",34,0,1,0,2,16,3
"F","C",34,3,3,"F","D","PO",27,1,0,2,1,4,5
"F","B",21,7,3,"M","B","PO",20,3,1,0,1,4,4
"M","C",18,4,5,"M","D","CB",27,1,0,7,4,9,5
"M","A",31,18,5,"F","A","AZ",25,2,1,0,1,11,3
"F","B",25,11,5,"F","A","CJ",28,3,3,2,0,2,3
"F","A",18,5,4,"M","B","AZ",25,0,2,1,6,4,4
"M","C",31,7,5,"M","A","AZ",22,1,0,2,0,10,5
"M","C",29,4,1,"M","C","AZ",27,2,2,3,2,6,5
"F","B",48,19,5,"F","A","EY",19,1,1,0,2,11,4
"M","A",21,8,5,"F","A","CB",46,0,1,1,0,8,2
"M","C",23,6,5,"F","B","CB",27,0,0,2,3,2,3
"M","B",27,16,5,"M","B","PO",25,7,3,0,0,24,5
"M","C",24,14,5,"F","B","PO",16,0,0,4,4,6,4
"M","B",28,9,3,"F","A","EY",25,0,1,0,2,6,4
"M","B",17,28,5,"F","A","EY",18,1,1,2,3,6,4
"M","C",15,6,5,"F","A","CB",21,4,0,3,0,7,5
"F","D",19,17,5,"M","B","EY",16,0,2,1,3,10,3
"M","B",25,6,4,"F","B","IC",16,0,2,0,2,1,4
"F","A",27,5,3,"F","D","IC",20,2,2,0,5,4,3
"F","A",26,4,4,"F","C","PO",26,0,1,0,0,8,3
"F","B",17,4,5,"M","D","CJ",21,0,1,3,5,13,3
"F","A",43,4,2,"M","B","AZ",15,1,0,3,2,10,5
"F","A",27,5,3,"M","A","PO",20,4,0,3,1,8,5
"F","D",22,11,4,"M","C","PO",17,2,0,1,1,7,5
"F","A",26,2,3,"M","C","PO",39,2,2,2,1,24,5
"M","B",31,12,3,"M","A","ST",18,2,0,3,6,2,3
"M","B",37,14,3,"M","A","AZ",15,1,2,3,5,2,3
"F","B",45,15,5,"M","B","ST",19,0,3,1,2,3,3
"M","A",25,12,3,"F","A","CJ",25,1,1,0,1,0,3
"F","A",22,2,4,"M","B","EY",23,3,0,0,4,5,5
"F","A",17,1,3,"F","C","PO",20,3,1,2,4,13,5
"M","B",18,8,5,"M","B","AZ",18,3,0,8,1,10,5
"F","B",16,18,3,"F","A","CB",17,1,1,2,6,2,4
"F","C",27,1,3,"F","A","AZ",32,0,0,1,0,5,3
"M","B",23,5,5,"M","B","AZ",22,0,0,0,1,9,4
"M","C",17,7,3,"M","C","AZ",17,1,2,4,3,5,5
"M","B",15,3,3,"M","C","AZ",23,1,0,4,5,6,5
"F","C",50,8,5,"F","B","AZ",19,1,0,1,3,5,4
"F","B",31,2,3,"F","C","IC",16,2,1,0,0,5,3
"M","B",17,2,3,"F","A","PO",29,1,0,2,7,24,3
"F","A",18,15,4,"F","B","EY",19,0,0,2,3,8,4
"F","A",28,23,5,"F","B","ST",15,0,1,3,1,5,5
"M","B",16,3,3,"M","B","AZ",32,1,0,2,5,13,4
"M","C",41,12,3,"M","D","AZ",15,1,0,3,3,5,5
"F","D",20,2,3,"F","A","AZ",19,0,2,0,0,5,4
"F","B",22,9,3,"M","B","AZ",27,1,0,1,0,5,3
"M","B",19,3,3,"F","C","PO",17,2,0,4,2,10,5
"F","B",20,4,3,"M","B","EY",21,1,1,0,1,1,3
"M","A",21,10,4,"F","B","PO",30,0,0,0,2,17,4
"F","B",22,3,4,"M","B","EY",15,0,1,1,5,1,3
"M","A",20,2,4,"F","A","AZ",25,2,2,1,0,1,3
"F","B",20,6,4,"M","B","CJ",18,1,2,1,2,5,4
"F","A",30,3,2,"F","A","AZ",25,0,0,0,0,4,3
"M","A",38,13,4,"F","A","PO",19,1,2,2,5,2,4
"M","C",27,3,4,"F","A","CB",30,2,4,0,0,12,3
"M","A",37,18,4,"F","A","CJ",16,2,1,1,1,6,5
"F","B",15,5,4,"M","B","PO",15,2,2,3,10,1,4
"F","B",25,6,5,"F","B","PO",18,0,1,1,7,6,3
"M","A",15,31,5,"F","A","AZ",43,1,2,5,4,11,4
"F","B",21,11,5,"F","A","CB",15,1,0,1,2,1,3
"M","A",20,7,3,"M","B","EY",15,1,1,0,1,3,4
"F","B",33,3,3,"M","D","AZ",20,5,0,4,4,12,5
"F","A",33,5,4,"M","C","EY",25,3,0,1,2,4,5
"F","C",17,10,5,"F","C","CJ",25,0,1,1,0,3,4
"F","A",19,5,3,"M","B","CB",17,0,0,1,3,5,5
"F","B",25,11,4,"F","D","PO",19,2,2,2,1,12,5
"F","B",19,9,4,"F","C","CJ",27,4,0,3,2,17,5
"F","B",17,2,4,"F","C","ST",15,1,1,1,3,4,5
"M","A",23,8,4,"M","C","EY",15,2,1,3,2,5,5
"F","A",29,2,3,"F","A","CJ",32,2,0,0,0,8,4
"F","A",46,13,3,"F","C","EY",32,1,3,1,4,5,4
"F","D",33,2,3,"M","B","CB",30,1,0,2,3,16,3
"F","D",21,5,5,"M","B","AZ",24,0,0,2,3,20,4
"F","A",18,10,4,"M","A","IC",45,1,0,2,3,21,4
"F","B",17,1,3,"F","C","EY",17,0,0,1,1,12,3
"M","C",36,4,3,"F","B","PO",18,0,1,2,3,4,5
"F","D",15,10,5,"F","B","PO",21,2,0,2,6,10,3
"F","C",35,18,3,"F","A","EY",27,1,3,1,2,5,2
"M","B",20,1,4,"F","B","IC",32,1,0,1,0,4,2
"F","A",35,16,3,"F","B","EY",25,0,1,1,4,10,3
"M","B",34,8,5,"F","A","CB",17,1,1,0,0,6,4
"F","A",27,1,2,"F","B","IC",26,0,1,2,3,5,3
"F","B",21,11,5,"M","B","PO",17,1,1,1,3,2,4
"M","B",15,2,4,"F","B","EY",32,0,1,1,6,3,3
"F","A",25,9,3,"M","A","CJ",16,1,0,3,0,9,5
"F","B",15,1,3,"M","B","AZ",21,0,2,1,4,5,3
"M","A",40,2,3,"M","C","CJ",20,1,2,2,1,15,5
"F","C",21,6,5,"M","B","IC",15,2,3,3,5,1,3
"M","A",20,5,5,"M","D","ST",16,4,2,2,4,10,5
"F","A",16,1,3,"F","B","PO",18,1,1,2,0,7,3
"F","D",26,9,4,"F","B","EY",29,0,0,0,1,8,3
"M","C",27,5,5,"M","B","PO",20,2,0,2,1,4,5
"M","C",18,11,5,"F","A","CJ",17,0,2,0,4,2,4
"F","A",25,3,3,"M","D","EY",20,1,1,1,3,1,4
"M","C",19,2,3,"M","A","PO",19,1,0,1,2,12,5
"F","C",40,21,4,"M","A","PO",33,0,0,1,5,14,3
"F","A",25,16,5,"F","C","PO",30,2,1,2,3,13,4
"F","B",28,17,5,"M","A","CB",18,4,4,3,2,5,5
"M","C",37,6,5,"F","B","CB",31,2,1,1,2,10,3
"M","B",15,4,5,"M","A","CJ",17,1,1,1,1,4,3
"M","C",19,10,5,"F","B","AZ",22,2,1,2,0,10,5
"M","B",23,8,4,"F","C","CB",18,2,2,7,3,8,5
"M","B",27,11,5,"M","B","CB",16,2,2,0,1,4,4
"F","C",26,8,4,"F","B","PO",38,3,1,3,2,12,5
"F","A",41,2,2,"M","A","CB",30,2,0,5,1,10,4
"F","B",17,1,3,"F","B","CB",15,3,1,1,2,2,3
"F","B",18,2,3,"M","C","CB",24,0,3,1,4,20,4
"F","B",37,10,3,"M","A","IC",29,0,1,1,0,1,1
"F","B",29,4,3,"M","D","PO",16,1,2,1,3,4,3
"F","B",15,5,5,"M","B","ST",16,0,3,1,4,1,3
"M","C",27,2,4,"F","A","AZ",41,1,3,2,0,6,4
"M","D",24,7,5,"M","C","CJ",27,1,2,0,1,1,4
"F","B",16,5,3,"M","B","AZ",17,0,0,1,1,8,5
"F","A",32,2,2,"F","A","PO",15,3,1,1,2,10,5
"F","B",23,2,3,"M","B","CB",15,1,2,1,6,8,3
"M","B",27,12,3,"F","B","AZ",29,2,0,3,1,11,5
"F","A",28,3,3,"M","A","EY",32,1,0,2,5,18,4
"F","C",37,18,4,"F","A","EY",24,0,1,1,3,1,4
"F","A",22,12,5,"M","A","PO",15,5,2,1,1,4,5
"F","C",26,2,2,"F","B","AZ",43,2,1,1,2,20,3
"M","B",21,9,4,"M","A","PO",15,3,2,4,1,4,5
"F","B",43,21,3,"M","A","EY",18,1,2,2,2,1,4
"M","A",19,4,4,"F","D","EY",26,0,0,2,1,1,2
"M","B",22,25,5,"F","B","EY",34,0,0,0,3,10,4
"F","C",24,16,5,"F","C","CJ",17,1,1,3,2,4,5
"F","B",23,13,5,"F","D","PO",18,0,2,2,5,6,3
"F","A",35,6,4,"M","C","CB",31,2,0,1,3,7,5
"M","A",20,5,4,"F","A","CB",26,1,1,1,0,4,2
"M","B",23,7,4,"F","B","PO",16,3,2,1,2,1,3
"M","D",17,5,5,"F","C","AZ",20,2,1,3,3,4,5
"F","A",28,18,3,"M","A","EY",21,2,2,0,3,2,3
"M","C",18,2,3,"F","B","CB",44,2,1,0,2,24,3
"F","B",41,10,5,"F","A","EY",21,1,2,0,1,8,3
"F","B",15,2,3,"F","B","CB",25,0,1,3,3,10,5
"F","A",33,8,3,"M","C","CB",19,2,1,2,2,11,5
"F","C",18,4,3,"M","B","ST",20,0,0,2,2,2,3
"M","A",15,3,4,"F","B","CB",15,1,0,2,3,1,3
"M","A",44,15,4,"F","B","IC",30,2,0,0,3,31,4
"F","A",26,6,3,"F","C","EY",31,2,1,1,1,20,4
"F","B",22,4,4,"M","A","CJ",24,1,1,2,2,8,4
"F","A",32,6,3,"M","A","IC",16,2,1,2,9,2,3
"M","B",18,2,4,"F","B","EY",40,0,0,2,1,3,2
"F","B",26,4,3,"F","A","AZ",27,0,0,2,1,4,2
"M","A",27,4,5,"F","A","CB",15,1,0,2,3,6,3
"M","B",26,8,5,"F","B","PO",16,2,1,0,3,3,3
"M","C",29,14,5,"M","B","CJ",75,1,2,6,1,21,5
"F","B",15,2,4,"M","B","CB",16,1,0,0,0,8,3
"F","A",19,2,4,"M","C","AZ",27,2,2,5,5,8,5
"F","A",37,6,2,"M","A","CB",18,0,1,1,3,2,3
"M","C",15,11,5,"M","D","PO",54,2,3,3,2,11,5
"M","D",15,1,4,"M","B","CB",30,0,3,2,5,7,3
"F","B",20,12,3,"F","C","AZ",34,1,0,1,1,2,3
"F","A",16,6,5,"F","A","ST",18,0,0,3,1,6,5
"M","A",15,4,5,"F","C","ST",15,4,2,1,7,2,3
"F","B",19,1,3,"F","C","IC",39,1,0,1,3,22,4
"F","A",25,1,4,"F","D","EY",18,3,0,0,1,6,3
"M","C",38,13,5,"F","A","PO",25,1,0,1,5,14,4
"F","B",53,28,5,"F","B","CJ",22,2,2,2,5,4,4
"F","C",21,1,3,"F","C","PO",27,1,1,0,0,12,5
"M","C",15,1,4,"F","D","EY",15,0,0,2,3,1,4
"M","B",39,15,5,"F","B","PO",16,0,0,2,1,4,4
"F","B",17,14,3,"M","B","PO",15,1,0,2,1,6,5
"F","B",16,1,4,"F","B","ST",27,0,1,1,4,3,4
"F","A",35,26,4,"F","A","PO",18,0,1,0,1,16,3
"M","A",25,4,3,"F","A","EY",28,2,2,0,0,17,2
"M","C",16,12,5,"M","B","EY",32,1,0,0,3,14,3
"F","A",29,12,4,"M","A","PO",22,0,0,1,2,5,4
"M","C",44,17,5,"F","B","AZ",17,1,3,3,4,1,3
"M","B",15,21,5,"M","B","PO",23,1,1,0,2,10,5
"F","A",25,3,3,"F","C","EY",18,3,1,5,3,4,5
"M","B",39,9,5,"M","A","CB",41,1,0,0,4,1,3
"M","A",20,5,4,"F","B","EY",48,1,2,0,2,35,4
"M","A",17,1,4,"F","B","AZ",28,1,1,1,1,12,3
"F","C",47,11,4,"M","A","AZ",23,2,1,0,1,2,3
"F","C",23,5,4,"F","A","PO",15,0,3,1,7,3,4
"F","C",18,10,5,"F","C","EY",31,1,3,1,0,3,2
"M","C",26,13,3,"F","B","PO",15,1,4,3,3,4,5
"F","B",21,10,4,"F","A","ST",20,1,1,0,0,2,3
"M","B",24,9,3,"F","B","CJ",15,1,0,2,4,5,4
"F","B",15,6,5,"F","C","AZ",25,2,1,3,1,12,5
"F","A",16,1,4,"F","A","AZ",30,0,0,0,0,4,4
"M","B",22,9,5,"M","B","CJ",23,0,0,1,1,7,4
"F","C",16,5,4,"F","D","ST",68,1,3,0,0,36,3
"M","A",29,7,4,"F","B","PO",37,3,0,2,3,7,5
"F","B",20,4,4,"M","B","PO",17,2,1,3,1,23,5
"M","D",18,11,5,"F","A","CJ",18,2,1,1,2,4,4
"F","C",25,13,5,"F","B","AZ",25,1,1,0,2,8,4
"F","B",22,5,5,"F","D","AZ",18,1,0,2,1,5,5
"F","B",15,1,3,"F","B","CB",47,0,0,2,3,24,5
"F","A",15,3,4,"M","B","PO",37,3,1,4,3,13,5
"M","B",26,0,2,"M","B","IC",49,0,2,0,3,6,3
"M","A",21,10,5,"F","A","CJ",33,3,1,1,1,3,2
"F","A",25,2,3,"F","A","IC",30,1,0,1,0,6,3
"F","A",29,1,4,"M","D","PO",25,1,0,2,0,14,5
"F","B",15,1,4,"F","A","EY",25,1,1,0,0,12,3
"F","C",25,4,3,"F","B","EY",17,1,0,1,4,15,3
"M","A",15,3,4,"F","A","IC",17,2,0,0,2,2,3
"F","D",25,10,4,"F","B","CB",45,0,0,3,5,15,2
"F","A",25,4,3,"M","A","PO",15,1,0,0,1,2,3
"M","B",22,23,4,"M","B","PO",16,2,0,2,3,1,3
"F","A",21,1,3,"F","C","AZ",22,1,1,4,2,13,5
"M","A",17,5,5,"F","B","PO",29,3,1,2,2,12,5
"M","A",24,6,4,"M","C","CB",15,2,2,2,0,10,5
"M","A",39,8,5,"F","D","CJ",19,6,0,1,2,7,5
"M","C",17,13,5,"F","C","CB",31,0,1,1,4,10,3
"M","B",26,9,3,"F","A","AZ",19,2,1,2,3,7,4
"F","C",26,0,3,"F","C","AZ",28,3,0,0,0,7,4
"F","A",42,4,2,"F","D","AZ",15,3,1,0,1,12,4
"M","A",16,6,5,"F","B","EY",22,0,0,1,3,10,4
"M","B",15,4,5,"F","C","EY",15,1,2,1,2,4,4
"F","A",38,20,4,"F","A","EY",15,2,0,0,2,3,4
"M","B",15,3,3,"F","B","CJ",17,0,0,2,1,5,5
"M","C",25,10,5,"M","B","ST",27,1,1,3,1,18,5
"F","B",15,6,3,"F","B","EY",18,1,0,1,3,2,4
"F","B",28,6,3,"M","B","EY",16,0,0,0,2,1,4
"M","A",33,7,4,"F","B","AZ",16,0,2,1,5,6,3
"M","C",26,6,5,"F","A","IC",16,0,0,0,1,7,3
"F","A",28,4,3,"F","B","AZ",21,0,1,1,4,12,3
"F","B",28,10,3,"F","A","PO",28,1,1,0,0,1,2
"F","B",37,7,5,"F","D","AZ",25,1,1,1,2,10,4
"M","B",15,5,3,"F","B","EY",23,2,3,2,0,7,5
"F","A",29,2,4,"F","D","PO",25,2,1,1,1,1,2
"M","B",27,7,1,"M","B","IC",19,1,1,1,2,2,3
"M","A",41,8,4,"F","A","AZ",19,3,2,1,4,11,4
"F","C",17,4,5,"F","B","AZ",21,1,1,3,3,8,5
"F","B",22,14,5,"F","B","IC",17,3,1,0,2,15,5
"M","C",17,1,3,"M","C","PO",21,0,2,0,4,8,3
"F","B",26,17,3,"F","A","EY",29,0,1,1,2,3,2
"M","C",27,17,5,"M","A","PO",16,0,0,0,2,1,3
"F","B",30,12,3,"F","A","IC",29,0,0,1,0,2,2
"F","C",22,10,5,"F","B","IC",23,1,0,1,3,12,3
"F","C",21,6,3,"M","B","PO",20,1,2,1,4,1,4
"M","C",28,4,2,"F","B","ST",15,3,2,5,1,5,5
"F","B",15,7,5,"M","B","EY",21,3,1,1,5,6,5
"M","A",17,6,5,"M","B","PO",20,2,1,2,2,14,5
"M","B",17,5,4,"M","B","EY",53,0,0,0,4,24,4
"M","C",15,8,5,"F","B","AZ",18,1,0,2,2,10,5
"M","B",16,5,4,"M","C","PO",18,4,0,5,4,7,5
"F","A",45,5,2,"M","B","CJ",16,2,0,2,3,5,5
"F","A",29,1,3,"M","B","AZ",51,1,0,0,3,20,3
"F","B",15,3,4,"F","D","PO",37,2,2,0,1,2,3
"M","A",15,23,4,"M","A","CB",19,1,3,1,0,1,3
"F","A",25,1,3,"F","A","AZ",15,3,3,1,1,7,5
"F","B",42,5,3,"F","B","AZ",27,0,0,5,1,3,3
"M","A",38,5,4,"F","D","PO",20,0,1,2,1,7,5
"F","C",18,8,4,"F","A","PO",29,0,1,1,3,5,3
"F","C",16,4,5,"F","B","PO",28,1,1,2,1,8,5
"F","C",25,3,4,"F","C","EY",26,2,2,1,2,15,3
"F","B",19,9,5,"M","B","PO",16,2,1,4,3,4,5
"F","C",33,4,1,"F","A","EY",19,0,0,1,4,5,3
"M","C",26,8,5,"F","B","AZ",21,2,1,3,5,1,4
"F","B",25,5,4,"F","A","AZ",25,0,2,1,3,8,3
"M","C",20,19,3,"F","B","AZ",32,2,1,0,2,16,3
"M","B",35,12,5,"F","B","PO",18,4,1,6,5,22,5
"F","B",28,10,5,"F","B","CB",48,0,2,4,5,25,3
"F","A",39,3,2,"F","B","AZ",26,0,1,1,2,0,3
"M","C",22,4,5,"F","A","IC",26,2,2,0,0,2,3
"F","C",22,1,4,"M","B","IC",20,1,2,0,1,3,4
"M","A",18,7,3,"M","B","PO",31,2,1,2,0,9,5
"F","C",33,12,3,"F","B","CB",27,1,2,1,4,2,3
"M","C",21,5,5,"M","D","AZ",16,2,2,1,1,7,5
"M","B",30,6,3,"M","B","AZ",22,3,0,0,0,17,5
"F","B",15,5,3,"F","A","IC",28,1,1,1,4,8,4
"M","C",19,11,5,"F","A","AZ",30,1,1,1,1,12,2
"F","D",35,11,3,"F","B","CB",22,0,0,3,4,7,5
"M","B",44,18,3,"M","C","CB",27,1,1,6,6,8,5
"F","A",18,7,4,"M","C","AZ",23,0,0,1,1,13,3
"F","A",30,6,3,"M","A","CB",15,3,3,0,1,5,5
"F","C",17,5,5,"F","A","CB",27,3,2,1,4,4,5
"M","C",25,1,3,"F","A","EY",23,0,0,2,4,1,4
"F","B",24,6,3,"M","A","PO",19,1,0,2,3,1,4
"F","A",15,3,3,"M","A","EY",40,2,2,3,6,7,3
"M","B",42,25,5,"M","B","EY",30,1,1,6,2,12,5
"M","A",18,4,5,"M","B","CJ",16,3,1,4,1,5,5
"M","A",19,4,5,"F","A","ST",29,0,1,2,2,5,3
"F","B",27,11,3,"F","A","CB",16,2,3,3,3,7,5
"M","B",21,13,5,"F","A","ST",18,3,1,5,3,5,5
"M","B",15,4,5,"M","B","ST",22,2,2,4,1,16,5
"F","B",17,6,4,"M","A","CB",28,1,1,1,2,4,3
"M","C",16,7,5,"M","B","PO",16,1,2,0,3,2,4
"F","A",30,22,5,"M","A","CJ",52,2,2,1,3,35,3
"F","C",33,16,3,"F","B","EY",16,1,0,1,5,6,4
"M","B",43,19,4,"F","C","IC",41,1,2,0,1,1,3
"M","A",45,20,3,"F","C","CJ",15,1,1,2,3,14,5
"F","C",24,2,3,"M","A","AZ",24,0,0,2,2,9,5
"F","A",17,11,5,"M","A","PO",17,1,2,1,1,12,3
"F","B",19,5,4,"M","B","EY",18,1,0,2,5,14,3
"M","B",17,2,3,"F","A","PO",39,0,1,5,4,5,5
"F","C",17,3,3,"F","C","EY",24,1,2,1,3,1,4
"F","A",27,8,1,"F","A","CB",32,1,2,1,1,1,4
"F","C",15,4,6,"F","B","CJ",20,1,0,0,1,10,3
"F","B",18,8,5,"M","A","CB",30,0,1,4,3,6,5
"M","A",20,5,4,"F","A","PO",20,0,2,2,4,4,3
"F","B",16,4,3,"M","A","EY",16,0,1,2,6,6,3
"F","A",40,16,3,"M","B","EY",24,0,2,1,1,10,4
"M","C",21,12,5,"F","C","PO",41,2,1,3,1,17,5
"M","B",18,10,5,"F","B","PO",22,0,1,2,3,11,3
"F","B",28,21,5,"F","A","IC",22,2,0,2,1,10,5
"M","B",15,4,5,"M","C","ST",36,2,3,3,2,6,3
"M","C",17,5,5,"F","A","CJ",32,2,0,1,1,23,5
"F","B",37,14,3,"F","A","CJ",25,0,0,0,5,2,4
"M","A",19,6,5,"M","B","EY",15,0,2,1,1,4,4
"F","B",56,8,3,"M","B","IC",16,1,0,1,2,4,3
"F","B",18,3,4,"M","B","CB",15,0,1,2,6,1,3
"F","A",29,4,5,"F","B","PO",21,2,0,1,2,6,4
"F","C",18,4,5,"M","B","IC",20,2,0,0,4,1,3
"F","B",23,4,5,"M","C","PO",15,1,0,1,2,13,5
"F","C",52,8,1,"F","A","AZ",26,0,1,1,0,6,3
"F","A",30,2,4,"F","A","CB",18,1,0,0,0,5,3
"F","B",30,10,6,"F","C","PO",18,1,1,0,4,2,3
"F","B",29,14,3,"M","C","CJ",25,2,0,1,1,11,5
"M","A",30,1,3,"M","A","CJ",19,1,1,2,5,1,3
"F","B",17,5,5,"M","C","CJ",21,1,1,1,1,10,3
"M","B",32,11,3,"F","C","ST",18,1,0,2,7,1,4
"M","B",30,8,5,"F","B","CB",33,5,1,3,1,17,4
"F","B",22,5,4,"M","A","PO",28,0,0,1,0,4,3
"M","B",19,17,4,"F","B","PO",32,3,0,4,1,16,5
"F","C",20,5,5,"F","A","PO",53,1,3,1,1,16,2
"M","A",34,19,4,"F","B","PO",16,1,2,3,5,3,3
"M","B",26,20,5,"M","B","AZ",21,1,0,1,7,8,3
