"Var1","Var2","Var3","Var4","Var5","Var6","Var7","Var8","Var9","Var10"
"M","C","PO",25,0,0,1,2,16,3
"M","B","AZ",16,0,0,0,2,2,4
"M","A","ST",30,1,1,2,1,6,2
"F","A","IC",25,1,2,1,5,2,3
"F","B","IC",51,1,0,2,6,25,3
"F","C","CJ",42,0,2,2,3,23,4
"F","B","AZ",17,1,0,1,3,1,3
"F","A","EY",17,0,1,0,1,3,4
"F","B","ST",25,2,1,1,1,1,3
"M","C","PO",16,0,1,6,2,5,5
"F","B","AZ",39,0,0,0,0,4,3
"M","D","PO",21,0,0,0,3,4,4
"F","C","IC",20,0,1,0,1,4,4
"F","B","EY",29,2,2,0,0,2,3
"F","B","PO",20,1,0,3,1,19,5
"M","A","PO",15,2,0,4,2,10,5
"F","C","ST",21,1,0,0,1,3,3
"F","C","AZ",21,2,2,4,3,8,5
"F","A","IC",15,1,1,1,2,3,4
"M","B","AZ",59,1,0,4,2,20,5
"M","B","PO",48,2,1,0,0,39,4
"F","B","EY",51,4,0,4,2,4,5
"F","C","IC",23,0,2,1,1,4,5
"F","C","PO",22,3,0,12,9,12,5
"F","B","CJ",17,1,4,1,4,4,4
"M","A","EY",19,2,1,0,0,3,4
"M","C","AZ",21,2,2,2,2,6,5
"M","B","AZ",15,2,2,5,3,4,5
"F","A","AZ",37,3,1,1,1,3,3
"M","B","PO",28,0,1,2,4,13,4
"F","A","AZ",33,1,0,1,0,14,5
"F","A","IC",37,0,0,1,0,3,3
"M","B","AZ",17,1,0,0,1,4,3
"M","D","AZ",20,0,1,1,3,7,3
"M","D","AZ",16,2,0,7,2,7,5
"F","B","PO",15,2,2,5,3,19,5
"M","C","PO",15,4,0,2,1,6,5
"F","B","EY",17,0,0,0,1,2,4
"M","C","EY",16,2,2,2,4,17,3
"M","B","PO",15,2,3,0,1,4,5
"F","C","IC",27,0,0,0,4,10,3
"F","A","EY",43,1,1,2,1,6,3
"M","A","PO",16,3,0,1,0,3,4
"F","A","PO",17,0,1,2,3,9,3
"F","A","AZ",33,0,1,0,0,2,3
"F","A","AZ",34,0,0,0,1,8,3
"M","A","PO",37,1,0,1,5,12,3
"F","B","PO",16,1,1,5,3,5,5
"F","B","AZ",33,3,2,2,1,10,5
"F","B","CJ",15,4,0,1,2,4,5
"F","B","PO",26,0,0,0,2,10,3
"F","A","IC",30,0,0,1,2,8,4
"M","A","IC",21,4,5,3,0,18,5
"M","B","EY",34,1,2,0,3,18,3
"F","B","CB",17,2,0,3,4,6,4
"F","C","ST",22,1,0,1,2,7,4
"M","A","CB",16,6,1,7,4,33,5
"F","B","AZ",18,2,2,1,3,4,4
"M","B","EY",21,1,1,0,0,10,4
"F","B","IC",19,3,0,2,4,5,3
"F","B","PO",37,1,1,2,1,11,5
"M","B","EY",17,1,0,0,1,6,4
"F","D","CB",25,6,0,2,1,10,5
"M","C","AZ",15,2,2,4,1,4,5
"M","A","CJ",17,1,2,2,1,14,5
"F","A","PO",31,2,1,2,0,1,3
"F","C","AZ",24,1,1,0,2,4,4
"F","B","CB",29,0,1,1,2,5,3
"F","C","AZ",27,2,0,1,0,8,2
"M","B","EY",20,0,2,1,1,8,4
"F","B","AZ",18,2,0,2,4,2,3
"F","C","EY",17,1,2,1,3,4,4
"M","A","IC",25,3,1,4,3,5,5
"F","A","AZ",36,1,1,1,1,5,3
"F","D","AZ",23,4,1,0,6,4,3
"F","A","IC",22,1,1,1,2,5,3
"F","B","PO",21,4,1,2,1,9,6
"F","B","EY",17,1,2,2,5,9,3
"M","B","EY",15,1,0,0,3,2,3
"F","A","AZ",42,2,0,0,5,26,4
"M","C","CB",19,5,0,3,1,7,5
"M","C","CB",19,3,1,2,1,19,5
"F","B","EY",19,0,0,1,1,5,4
"M","A","AZ",29,3,4,2,1,11,3
"M","A","IC",30,2,1,2,1,7,3
"F","A","PO",28,0,0,1,1,11,1
"M","B","AZ",16,0,2,4,8,3,3
"M","A","AZ",19,1,0,0,2,6,4
"F","B","EY",22,2,0,1,4,8,4
"F","A","PO",17,2,0,0,4,3,3
"M","C","PO",26,3,2,6,4,11,5
"F","B","ST",17,0,1,1,4,6,3
"M","A","PO",22,3,1,1,0,5,5
"F","C","PO",22,4,2,2,1,10,5
"F","C","PO",15,0,0,0,5,3,3
"F","C","AZ",20,1,0,1,2,8,4
"F","B","CB",18,1,2,3,2,11,5
"F","A","CB",16,0,0,3,7,5,4
"F","C","AZ",16,1,2,1,2,1,3
"M","B","CJ",22,1,0,5,3,12,5
"M","C","PO",21,2,0,3,2,8,5
"F","C","PO",30,1,1,3,1,33,5
"F","A","EY",17,0,3,1,4,3,4
"M","A","CJ",27,1,1,1,1,0,4
"M","C","CB",23,1,1,2,2,6,5
"F","A","ST",31,2,1,1,1,41,2
"M","C","IC",33,4,3,2,1,4,2
"M","C","IC",15,1,0,2,3,6,5
"M","B","CB",22,1,0,0,0,5,5
"M","D","AZ",38,0,1,0,0,5,3
"M","D","CJ",22,2,1,1,4,7,4
"M","B","AZ",15,2,2,0,3,1,3
"F","C","PO",32,0,1,1,1,18,5
"M","B","CB",17,0,1,5,2,5,5
"F","D","AZ",21,2,2,3,2,9,6
"F","B","CJ",49,0,2,0,1,33,3
"F","B","AZ",15,5,1,0,0,5,4
"F","B","CB",19,0,0,0,2,6,3
"F","A","CJ",16,1,1,1,2,1,4
"F","B","CB",23,3,2,1,0,5,3
"F","C","PO",19,0,0,0,1,5,4
"F","B","CJ",15,3,1,0,3,2,3
"F","A","AZ",27,0,1,2,1,5,3
"M","D","AZ",37,0,2,0,4,24,4
"F","A","PO",24,1,0,0,2,22,3
"M","B","AZ",16,0,0,3,4,10,4
"M","B","PO",21,1,0,0,4,6,4
"M","B","EY",29,1,2,1,1,1,4
"F","A","IC",32,3,4,3,1,6,5
"F","D","EY",20,2,2,0,1,3,4
"M","A","PO",37,2,2,3,3,11,2
"F","B","AZ",19,3,2,0,6,2,3
"F","C","EY",25,1,0,1,2,2,3
"M","A","ST",27,0,1,1,2,1,3
"F","A","IC",29,1,0,0,2,5,4
"M","D","EY",15,1,0,1,1,5,4
"F","B","CJ",24,0,0,2,0,16,5
"M","B","EY",19,3,1,3,2,7,5
"M","C","PO",23,0,0,0,5,5,3
"F","B","IC",17,0,0,0,3,3,3
"M","B","AZ",20,1,0,3,3,6,4
"F","A","AZ",25,2,1,2,0,16,4
"F","A","IC",33,0,1,0,0,5,3
"F","C","EY",28,0,0,2,2,1,3
"F","B","EY",53,2,0,1,1,32,3
"M","A","AZ",25,2,2,0,0,1,3
"M","A","ST",24,2,2,1,5,9,4
"M","A","ST",31,2,1,1,1,0,4
"M","A","IC",25,1,0,1,2,8,3
"M","C","PO",15,4,1,2,3,4,5
"F","A","IC",25,1,0,1,1,3,4
"F","A","AZ",20,0,0,1,5,3,4
"F","B","CB",34,1,3,0,1,7,4
"M","A","CJ",24,0,0,2,4,7,5
"F","A","EY",21,1,1,2,5,7,3
"F","A","CB",33,1,1,1,7,12,4
"M","A","EY",36,3,2,1,1,1,3
"M","B","CJ",32,2,1,7,3,15,5
"M","D","AZ",16,1,0,1,5,1,3
"M","A","AZ",25,4,3,1,2,6,5
"F","A","CB",23,2,4,0,2,1,4
"M","B","PO",28,0,1,0,2,16,4
"F","C","PO",29,7,1,0,2,14,5
"M","B","EY",21,2,1,0,4,18,4
"F","A","AZ",31,0,2,1,6,7,4
"M","D","AZ",19,1,4,1,4,12,4
"M","B","CJ",29,2,1,1,4,11,3
"F","B","AZ",24,0,0,0,4,7,3
"F","A","ST",20,3,1,1,2,1,3
"F","A","ST",18,1,0,1,3,6,4
"F","A","AZ",33,0,1,0,2,2,3
"F","A","CB",31,0,2,0,1,4,4
"F","A","IC",47,1,0,1,1,18,2
"M","A","PO",19,1,3,1,5,3,4
"M","A","IC",23,2,2,1,3,11,3
"M","B","AZ",15,1,1,2,3,2,3
"F","A","IC",64,1,0,1,0,34,4
"M","A","CB",25,1,0,1,2,8,5
"F","C","EY",15,1,1,3,1,5,5
"F","A","EY",25,1,0,0,0,0,4
"M","B","EY",24,2,1,0,1,1,3
"F","B","CB",30,1,0,1,5,8,4
"F","B","AZ",34,1,1,1,1,2,3
"F","C","CJ",27,2,1,3,4,5,3
"F","B","CB",35,3,1,5,2,12,5
"F","B","EY",20,0,1,1,1,14,4
"F","A","ST",44,0,0,0,3,1,3
"F","C","PO",16,4,1,1,2,5,5
"M","B","CJ",16,0,0,1,3,2,3
"M","B","PO",17,2,1,0,0,4,3
"F","A","PO",16,2,0,0,0,13,5
"F","A","IC",33,1,0,0,1,5,3
"M","C","AZ",27,3,2,1,0,2,4
"F","B","EY",18,1,1,2,3,6,4
"F","B","AZ",31,2,1,2,2,23,5
"M","A","AZ",34,0,2,2,8,19,3
"F","C","CB",41,2,2,0,3,18,3
"F","B","ST",18,0,1,1,5,6,3
"F","A","PO",27,4,0,2,2,1,2
"F","A","IC",27,0,0,0,0,12,4
"M","C","EY",22,2,0,1,3,7,4
"M","A","IC",25,3,2,1,0,1,3
"M","A","PO",31,3,2,5,5,8,5
"M","B","AZ",16,0,0,1,2,1,3
"M","C","AZ",17,1,1,4,1,17,5
"F","C","ST",28,1,1,3,2,6,5
"M","A","AZ",15,3,0,4,3,6,5
"M","A","PO",18,1,2,0,2,4,3
"F","A","PO",35,1,3,1,0,6,3
"M","C","CB",23,2,1,1,4,6,3
"M","A","EY",25,1,1,1,1,5,3
"F","B","EY",18,1,1,1,3,4,3
"M","D","CB",43,2,0,2,1,23,5
"F","A","AZ",17,1,2,0,3,1,3
"F","A","IC",27,1,1,0,0,3,4
"M","B","CB",15,0,0,0,3,21,4
"M","C","IC",16,2,1,1,2,2,4
"F","A","CB",35,1,0,1,3,25,4
"F","A","CB",26,0,2,1,0,13,3
"M","B","CB",23,2,2,0,0,3,3
"F","B","EY",17,2,1,1,3,5,3
"F","C","IC",35,1,1,2,0,5,3
"M","A","PO",38,1,0,1,5,15,4
"M","B","AZ",31,1,1,0,4,5,3
"F","B","EY",24,0,1,1,1,11,4
"F","B","CJ",35,0,1,1,3,14,4
"M","C","PO",15,2,1,4,3,13,5
"F","A","AZ",29,0,1,0,0,4,3
"M","A","EY",27,1,2,2,2,10,2
"M","B","CJ",25,2,2,0,1,8,5
"F","B","ST",28,0,0,1,5,13,3
"F","B","PO",16,3,0,3,2,5,5
"F","A","CJ",18,1,2,0,3,5,4
"F","B","CJ",16,3,2,1,1,10,5
"M","A","ST",34,1,1,2,3,2,4
"F","A","AZ",24,1,1,1,6,12,3
"M","B","AZ",33,2,2,0,6,15,4
"M","B","CJ",27,3,0,2,3,4,5
"F","B","CB",17,0,2,2,3,1,3
"F","B","AZ",83,3,1,4,2,13,5
"F","A","CB",15,0,2,1,2,1,3
"M","A","IC",36,0,1,0,1,10,3
"M","B","PO",16,1,0,0,2,4,3
"F","B","PO",24,1,0,1,3,11,4
"F","D","EY",41,0,2,1,6,41,3
"M","A","EY",40,1,0,2,3,8,2
"M","C","CJ",27,1,0,2,4,2,3
"M","A","CB",29,1,0,1,0,18,3
"M","A","AZ",19,2,1,4,1,5,5
"F","A","IC",25,2,0,2,1,1,2
"F","A","PO",22,2,1,2,2,1,3
"M","A","AZ",25,2,3,2,0,1,2
"F","B","ST",27,1,0,2,2,11,5
"M","C","AZ",19,2,5,1,3,9,4
"M","A","PO",16,0,0,2,5,3,4
"F","D","PO",27,0,0,2,5,6,3
"M","B","PO",17,0,2,4,2,4,5
"M","C","CB",30,0,3,4,1,9,5
"M","A","AZ",28,1,2,0,0,2,4
"M","B","PO",21,1,1,1,4,15,3
"F","A","AZ",38,1,2,2,3,9,2
"F","B","EY",17,1,0,2,3,5,5
"F","B","EY",17,0,1,1,3,8,4
"M","B","PO",15,3,1,8,2,4,5
"F","A","CB",15,1,3,3,4,8,3
"F","B","AZ",19,1,1,1,3,2,4
"F","C","CB",32,0,0,1,2,26,4
"F","B","EY",19,0,4,1,0,8,4
"F","A","PO",16,1,2,1,1,2,5
"M","C","AZ",15,2,0,0,0,8,5
"F","A","AZ",27,1,1,3,1,11,3
"F","B","EY",19,2,1,1,2,6,3
"M","B","PO",25,1,1,4,3,8,5
"F","A","IC",27,1,0,2,1,3,4
"F","A","PO",21,2,3,0,1,5,4
"F","C","AZ",15,2,2,3,1,4,5
"M","B","AZ",16,0,0,0,2,3,3
"M","A","CB",23,0,2,1,3,5,4
"F","A","EY",17,1,1,1,3,7,3
"F","B","PO",20,0,0,1,4,10,4
"F","B","EY",18,0,1,1,3,1,3
"M","A","PO",15,1,3,3,0,5,5
"F","D","ST",31,3,1,4,0,3,3
"M","B","CB",31,1,1,1,2,5,4
"M","A","CJ",32,1,0,2,2,14,5
"F","C","IC",25,1,0,3,3,13,3
"F","A","AZ",36,0,1,0,0,14,4
"M","B","CJ",15,2,0,3,2,3,4
"F","A","EY",17,2,1,1,4,3,4
"F","B","IC",30,1,2,1,3,18,3
"F","A","AZ",26,2,0,4,3,11,5
"F","A","IC",39,1,0,1,1,7,3
"F","A","PO",21,2,1,1,1,15,4
"F","C","IC",25,1,3,1,1,6,3
"F","C","EY",25,2,1,2,2,1,3
"F","B","CJ",33,1,1,4,3,3,3
"M","C","CB",36,0,2,1,2,13,5
"F","B","EY",15,1,0,2,5,1,4
"F","C","ST",34,3,0,0,3,8,4
"F","B","IC",21,0,1,0,2,5,3
"F","A","AZ",27,2,2,0,1,4,1
"F","A","CB",30,0,1,1,3,17,3
"M","A","CJ",25,3,1,1,2,1,3
"F","A","CB",47,0,2,1,2,31,3
"F","A","EY",34,1,2,1,1,5,3
"F","C","PO",26,0,2,0,1,3,4
"F","A","AZ",18,3,2,0,1,8,3
"F","C","CB",28,1,0,4,1,8,5
"F","A","CJ",30,3,0,4,1,26,5
"M","C","PO",15,1,2,6,6,10,5
"F","A","AZ",26,2,2,1,2,3,2
"M","C","AZ",17,1,1,2,0,10,5
"M","B","AZ",15,2,1,0,0,1,4
"F","A","AZ",56,0,0,2,0,4,4
"M","D","PO",29,2,2,3,1,11,6
"M","A","AZ",26,2,0,1,4,4,5
"F","A","PO",37,3,2,2,1,4,3
"F","A","CB",16,0,1,2,8,3,3
"F","A","IC",29,0,0,1,0,1,3
"F","B","CB",35,3,2,3,2,5,5
"M","A","EY",22,1,0,1,4,8,4
"M","A","PO",21,1,1,2,4,2,4
"M","C","PO",23,4,2,2,2,16,5
"M","B","ST",42,1,1,2,0,26,5
"M","A","PO",16,1,2,1,4,9,4
"F","C","AZ",18,1,1,3,10,3,4
"F","B","EY",21,1,2,0,0,2,4
"F","A","ST",32,2,1,2,2,14,1
"F","A","CJ",19,0,4,3,5,1,3
"M","A","PO",23,2,3,2,1,4,5
"F","B","PO",31,3,2,0,4,19,3
"F","A","IC",26,1,1,0,0,5,5
"F","C","CB",18,0,1,0,0,4,4
"M","C","AZ",15,2,1,2,1,10,5
"M","C","EY",24,1,2,0,1,8,4
"F","B","PO",16,1,2,4,2,4,5
"F","B","AZ",16,0,0,2,5,2,3
"M","C","PO",24,3,0,2,2,9,5
"F","B","PO",29,1,0,0,5,10,3
"M","A","PO",19,3,3,3,3,8,5
"M","B","EY",15,0,1,0,4,1,3
"M","A","AZ",19,1,1,0,4,20,4
"F","B","CJ",21,0,2,1,2,5,3
"M","D","ST",27,1,1,8,3,14,5
"F","D","EY",16,0,1,1,5,1,4
"M","C","EY",25,1,0,2,1,11,3
"M","C","EY",17,1,0,0,0,6,3
"F","A","ST",40,0,0,1,1,6,3
"F","B","AZ",32,0,2,2,5,12,3
"M","A","AZ",20,1,4,0,2,4,3
"M","A","PO",16,2,2,7,3,4,5
"F","C","EY",31,1,0,0,1,15,4
"F","A","CB",34,0,0,0,0,5,3
"F","A","PO",26,1,0,0,4,10,3
"F","B","CB",17,2,2,1,0,4,5
"F","C","CB",20,0,4,0,2,7,4
"M","A","CB",31,3,0,2,0,9,5
"M","A","CJ",29,2,0,4,2,26,5
"F","A","CJ",48,0,0,2,0,3,3
"F","A","AZ",25,1,1,1,2,6,3
"F","B","PO",15,1,1,2,6,1,3
"M","B","CB",19,1,3,0,2,2,4
"M","C","AZ",18,2,0,3,0,13,5
"F","B","IC",15,0,4,0,4,5,4
"F","A","ST",27,0,0,1,1,2,4
"M","C","CJ",31,2,2,2,2,10,5
"F","A","AZ",17,3,1,2,1,13,5
"F","A","PO",34,0,1,1,3,15,3
"F","B","CB",21,2,0,1,0,11,5
"F","C","AZ",33,1,0,0,0,1,3
"M","B","EY",16,1,0,2,4,3,3
"F","B","CB",16,2,0,2,0,9,5
"M","A","CJ",15,0,0,1,3,3,4
"M","A","CJ",35,0,0,1,3,7,3
"F","A","AZ",30,2,0,4,3,6,5
"M","C","ST",19,0,1,1,2,4,3
"M","A","CJ",19,0,0,0,1,4,4
"F","B","EY",20,1,0,2,5,8,3
"F","B","IC",20,0,0,1,2,1,4
"F","A","CJ",26,1,1,2,0,16,5
"F","A","ST",26,2,2,0,0,2,4
"F","A","PO",29,0,0,2,1,2,3
"F","B","CB",15,1,2,1,4,2,4
"M","A","AZ",20,1,2,4,6,6,4
"F","B","EY",17,2,2,1,1,4,3
"F","A","PO",23,3,0,1,2,9,4
"M","A","AZ",21,2,3,0,2,3,3
"F","C","PO",53,1,0,2,3,9,5
"M","B","PO",30,3,1,2,0,5,5
"M","D","PO",24,1,0,2,1,18,4
"M","B","PO",18,8,0,5,2,5,5
"F","B","PO",31,1,2,4,1,6,2
"F","A","CJ",16,2,0,2,1,5,5
"F","B","ST",21,1,0,0,1,3,3
"F","C","CJ",38,1,1,1,5,14,3
"F","C","CJ",25,0,1,1,1,2,3
"F","A","CB",22,1,2,1,5,11,4
"F","A","IC",55,2,1,2,0,13,3
"F","B","PO",41,0,1,2,2,28,5
"F","B","IC",16,0,0,1,6,3,3
"M","C","EY",15,3,0,2,4,3,3
"M","D","CB",16,0,0,5,0,13,5
"F","B","CJ",34,0,0,0,1,9,2
"F","C","PO",15,0,2,1,3,5,5
"F","A","AZ",33,2,2,1,5,10,3
"F","D","AZ",20,3,1,2,4,1,4
"M","A","CJ",20,2,1,2,1,6,5
"F","A","CJ",25,0,3,1,1,1,3
"F","B","EY",34,1,0,4,4,36,5
"M","B","PO",23,2,0,3,3,11,5
"F","A","AZ",21,1,2,2,3,4,5
"M","A","CJ",50,1,2,2,0,22,5
"F","A","EY",37,4,1,0,0,6,3
"F","A","PO",31,1,1,1,7,1,4
"M","B","CB",16,1,0,1,2,6,5
"M","C","IC",28,0,1,0,0,5,4
"F","B","CJ",42,0,0,1,4,27,3
"M","A","CB",28,2,1,1,1,3,4
"F","A","AZ",22,0,2,0,3,1,4
"M","B","PO",20,0,3,2,3,3,3
"M","B","AZ",16,2,0,1,4,2,4
"M","C","PO",15,1,2,1,2,5,5
"F","C","PO",39,3,0,1,1,8,5
"F","B","EY",26,2,1,1,1,19,4
"M","B","EY",27,1,3,0,3,9,4
"F","B","IC",17,1,3,1,5,1,4
"M","A","CB",32,3,1,3,0,3,3
"F","A","CJ",32,0,1,1,0,3,3
"F","A","CB",23,0,1,1,4,6,3
"F","A","CJ",15,0,1,2,6,9,4
"F","B","PO",15,2,2,1,3,1,5
"F","B","PO",30,2,1,2,3,5,3
"M","A","AZ",16,0,2,2,3,7,3
"F","D","IC",31,2,2,1,0,19,5
"M","A","EY",46,0,2,0,3,10,4
"F","B","EY",15,1,0,1,0,2,3
"F","A","IC",26,1,1,1,2,2,3
"F","A","IC",43,1,2,1,0,7,2
"F","C","AZ",27,1,2,3,1,8,5
"F","C","PO",33,1,2,0,1,10,4
"F","B","EY",22,2,1,2,4,2,4
"M","B","CB",34,2,0,3,0,8,5
"F","A","ST",26,0,0,0,2,10,3
"F","A","CB",32,2,0,0,1,18,4
"M","C","CB",16,3,2,1,0,4,5
"F","C","CB",18,2,2,0,2,5,4
"M","A","EY",15,0,1,1,2,5,3
"F","A","IC",39,3,2,3,3,24,5
"F","B","PO",26,0,0,4,3,13,5
"M","B","CB",33,0,1,6,2,11,5
"M","B","CB",20,2,0,0,1,3,3
"M","A","AZ",34,0,0,3,1,5,3
"F","B","AZ",54,1,0,1,2,11,3
"F","A","AZ",31,1,0,3,3,9,5
"M","A","IC",16,0,1,0,1,2,5
"F","B","ST",16,1,1,0,2,3,4
"M","D","IC",25,3,1,1,1,25,5
"F","B","ST",26,0,1,3,2,17,4
"F","B","AZ",25,0,1,0,0,1,3
"F","A","EY",20,1,3,0,4,8,4
"M","C","AZ",19,3,0,3,0,14,5
"M","A","AZ",28,1,0,2,2,17,5
"F","B","PO",15,2,0,1,3,6,4
"F","B","CJ",15,1,2,0,2,2,4
"M","C","IC",30,0,1,0,1,5,3
"F","A","CJ",31,0,1,1,2,3,3
"F","A","PO",23,1,0,4,1,7,5
"F","B","EY",21,1,0,0,4,6,3
"F","B","EY",19,0,2,1,3,8,4
"F","B","EY",21,0,0,1,1,4,4
"M","B","EY",25,2,1,1,1,13,5
"F","C","CB",26,0,1,1,1,3,3
"M","C","PO",27,2,2,5,5,6,5
"M","C","CB",24,1,0,5,4,10,3
"M","A","AZ",27,1,2,2,6,8,3
"F","A","CJ",27,0,0,0,2,8,3
"F","A","CB",41,1,0,0,6,14,4
"M","C","IC",40,0,0,2,0,6,3
"F","A","CB",45,1,2,1,3,19,4
"F","C","CB",27,0,0,4,2,6,5
"M","C","PO",39,0,0,3,1,19,5
"M","B","AZ",16,1,0,1,4,1,3
"F","B","PO",29,0,1,3,4,11,4
"F","B","PO",16,3,3,4,2,6,5
"F","D","PO",24,1,0,3,2,8,5
"F","B","AZ",24,4,2,2,1,5,5
"M","D","ST",17,1,0,2,7,1,3
"M","A","IC",25,1,0,0,0,3,1
"F","C","CB",20,0,2,1,2,4,5
"F","A","AZ",40,2,2,3,1,21,1
"M","A","EY",16,0,1,3,6,7,3
"M","C","EY",30,3,1,2,2,4,2
"F","B","PO",26,1,0,2,4,10,3
"F","B","CB",24,1,0,1,4,9,4
"F","A","PO",33,0,1,0,0,1,3
"M","B","IC",15,2,2,1,6,3,5
"M","C","IC",18,2,0,7,2,40,5
"F","A","IC",26,0,0,0,2,2,2
"M","B","AZ",30,1,0,5,3,7,5
"F","A","CJ",19,2,2,3,5,2,4
"F","A","CJ",30,1,1,1,4,8,4
"M","A","AZ",29,1,3,0,0,5,2
"F","D","ST",17,0,1,0,1,1,3
"F","B","AZ",20,3,2,4,0,5,5
"M","D","IC",26,0,2,0,2,9,3
"M","B","CJ",20,1,1,1,4,13,3
"F","D","PO",25,2,0,5,4,23,5
"M","B","PO",23,3,3,0,2,10,3
"F","A","CJ",31,2,3,0,0,2,4
"M","C","AZ",15,3,1,2,1,4,4
"M","A","CB",27,1,0,1,0,16,5
"F","A","AZ",27,0,0,0,1,1,1
"M","A","IC",37,0,0,1,3,7,3
"M","C","ST",16,1,0,0,2,1,4
"F","A","IC",18,0,1,2,6,2,4
"F","A","ST",29,3,0,1,0,2,3
"M","B","AZ",17,2,0,3,2,8,5
"M","A","CB",18,0,4,1,2,2,4
"M","B","CB",57,2,2,0,0,31,3
"F","D","AZ",25,1,0,1,0,3,3
"F","A","ST",35,0,0,0,1,8,3
"M","B","AZ",15,1,1,1,4,3,3
"M","A","IC",21,0,0,0,4,1,3
"F","A","IC",33,0,0,1,2,4,3
"F","B","PO",19,1,1,2,2,7,5
"F","A","AZ",29,0,1,1,1,3,3
"F","A","EY",17,1,0,1,2,2,3
"F","A","CJ",29,0,3,2,7,5,3
"M","D","PO",15,4,1,4,1,8,5
"M","D","IC",17,1,1,4,4,4,5
"M","B","EY",23,0,2,0,1,4,3
"M","B","PO",20,2,0,0,1,5,5
"F","A","AZ",18,0,1,1,1,2,3
"F","A","PO",30,2,2,1,0,7,3
"M","A","AZ",22,0,1,1,5,4,3
"M","C","EY",24,2,2,1,4,3,4
"M","A","PO",16,4,1,1,4,3,4
"F","D","CB",25,0,0,1,5,11,3
"M","B","CB",31,6,0,2,0,45,5
"F","A","AZ",15,2,1,1,3,2,3
"M","C","AZ",17,2,2,3,3,5,5
"M","B","PO",35,5,0,4,3,4,5
"M","B","CB",40,0,1,3,4,21,4
"M","B","EY",21,1,0,0,5,7,3
"F","A","EY",27,2,2,1,0,10,3
"M","B","IC",18,0,1,0,3,5,3
"F","B","PO",17,1,0,0,2,4,3
"F","A","AZ",25,0,0,0,4,11,4
"F","A","ST",39,0,0,1,1,4,3
"F","B","CJ",33,0,0,0,2,17,3
"M","C","CJ",29,1,1,0,0,6,3
"F","C","AZ",32,3,0,2,3,4,5
"M","D","CJ",28,0,2,0,2,8,4
"F","B","PO",29,2,0,2,1,22,5
"M","C","EY",18,0,2,1,7,1,3
"F","A","AZ",15,0,1,0,2,1,4
"M","B","AZ",23,0,0,4,2,11,6
"M","B","AZ",18,0,0,0,2,3,4
"M","A","AZ",28,1,0,0,0,5,2
"F","A","CB",18,2,0,0,3,15,4
"F","A","AZ",34,4,0,3,2,9,5
"F","B","AZ",22,1,0,1,0,11,5
"F","C","PO",24,0,0,1,3,18,4
"F","B","IC",16,1,1,0,3,4,4
"M","C","AZ",27,1,1,4,3,8,3
"F","B","CJ",17,1,0,1,3,5,3
"M","A","PO",26,1,1,0,0,0,5
"F","B","CB",18,0,1,1,3,13,4
"F","A","PO",29,2,1,1,0,2,3
"F","A","IC",25,2,0,0,0,2,4
"M","B","CB",20,0,0,1,3,5,3
"M","C","CB",44,2,0,4,2,25,5
"M","C","AZ",24,4,4,3,3,8,5
"M","B","CJ",19,1,0,4,2,7,5
"F","B","CB",20,2,3,0,0,8,5
"M","A","CB",19,4,1,2,3,2,3
"M","D","PO",18,4,0,0,1,17,5
"M","D","PO",28,0,0,6,5,12,6
"F","B","AZ",33,0,1,4,5,15,3
"F","A","AZ",17,0,1,2,5,3,3
"M","A","CB",16,1,2,2,2,10,3
"F","B","CJ",22,2,0,2,3,5,5
"F","B","AZ",17,1,0,0,1,13,4
"M","B","EY",16,0,0,2,2,3,4
"F","A","IC",31,1,0,1,2,7,2
"M","D","CB",41,0,1,1,1,20,5
"M","A","AZ",31,0,1,1,1,9,3
"M","B","CB",18,1,2,1,3,5,4
"M","A","PO",21,0,1,1,4,5,4
"M","A","AZ",39,3,1,1,3,3,3
"M","B","AZ",16,2,0,7,5,8,5
"F","A","PO",16,1,0,1,1,1,3
"F","A","AZ",38,2,0,0,0,8,3
"M","B","EY",21,0,1,3,7,6,3
"F","B","CB",23,1,3,0,0,4,3
"M","C","PO",35,0,1,0,1,0,5
"M","D","AZ",28,2,1,1,1,11,5
"F","B","ST",21,1,1,1,1,10,4
"F","C","EY",36,0,0,1,2,4,3
"F","A","IC",41,0,1,2,0,10,3
"M","B","PO",21,1,0,4,0,14,5
"F","C","IC",19,1,2,3,5,7,4
"F","C","EY",25,0,0,1,1,3,3
"M","A","PO",42,1,0,1,2,25,3
"F","A","PO",38,1,0,1,0,14,2
"M","B","PO",48,1,3,1,3,20,4
"F","B","AZ",20,2,3,4,2,9,4
"F","B","AZ",15,1,2,0,3,7,4
"F","C","PO",25,1,1,4,3,9,5
"F","B","CJ",29,1,1,2,3,30,5
"F","A","AZ",43,2,0,1,1,11,3
"F","A","EY",21,0,0,0,4,4,3
"F","C","CB",22,0,2,4,10,6,3
"M","A","AZ",27,0,0,1,1,2,4
"M","C","CJ",36,3,1,3,1,29,5
"F","A","IC",32,0,2,0,1,3,2
"F","A","EY",38,0,1,3,1,16,3
"F","B","PO",18,3,1,1,3,1,3
"F","A","ST",25,0,0,1,0,1,4
"M","C","ST",25,0,0,0,0,7,3
"F","A","IC",29,2,0,0,2,9,4
"F","C","EY",31,1,1,2,4,12,3
"F","B","ST",15,3,3,1,2,1,3
"F","C","CJ",23,1,1,0,1,4,5
"F","B","AZ",20,1,2,0,3,6,3
