"Var1","Var2","Var3","Var4","Var5","Var6","Var7","Var8","Var9","Var10"
"F","B","AZ",18,1,1,3,2,19,5
"F","B","ST",17,0,1,4,7,3,3
"F","C","AZ",20,1,0,3,5,4,4
"M","B","PO",19,2,0,3,3,4,5
"F","B","AZ",18,1,0,0,0,2,3
"M","B","PO",35,3,1,4,3,9,5
"M","C","AZ",16,3,0,0,2,3,4
"M","C","AZ",31,1,0,1,0,25,4
"M","A","IC",20,2,2,2,7,4,3
"F","A","CB",43,0,0,1,2,12,3
"F","A","PO",15,0,1,1,3,3,3
"F","A","PO",19,2,2,3,1,5,5
"M","B","EY",19,2,0,0,7,7,3
"M","C","PO",16,2,3,4,1,4,5
"F","A","EY",17,2,1,4,4,4,5
"M","B","PO",25,1,0,5,3,17,5
"M","C","PO",19,2,1,4,1,30,5
"F","A","CJ",15,0,1,0,2,4,3
"M","B","CB",24,3,2,3,2,15,5
"F","B","ST",23,1,1,6,2,12,5
"F","C","CB",15,1,0,4,2,7,5
"F","B","CB",26,3,2,3,0,11,5
"F","C","AZ",28,1,1,0,0,5,3
"M","A","EY",27,0,0,1,0,13,3
"F","B","CB",20,0,2,0,1,19,4
"M","B","PO",16,0,0,3,4,1,3
"F","C","IC",17,1,1,2,2,3,4
"F","B","EY",36,2,0,1,2,4,3
"M","C","PO",15,0,3,3,3,6,5
"M","C","CJ",16,0,1,1,1,5,5
"F","C","AZ",29,2,2,2,7,1,3
"F","B","CB",34,1,0,1,3,15,3
"F","A","AZ",26,2,1,1,2,1,5
"F","B","PO",30,2,0,1,2,13,4
"F","B","AZ",24,0,0,1,5,8,4
"F","A","CJ",36,1,2,1,1,5,2
"F","C","PO",25,4,0,4,1,7,5
"F","C","AZ",26,2,2,2,1,2,2
"F","B","CJ",22,1,1,3,4,5,3
"F","A","ST",28,0,0,1,0,2,3
"F","C","AZ",44,0,0,0,1,2,3
"F","C","IC",49,2,1,1,1,17,3
"F","B","AZ",23,0,1,2,6,1,5
"M","B","CJ",16,0,3,0,3,7,5
"F","B","CJ",21,4,1,3,1,10,5
"F","A","CB",25,1,1,2,3,1,3
"F","A","PO",20,1,1,1,3,4,4
"M","A","CB",15,2,0,2,1,4,5
"F","A","AZ",26,0,0,0,1,5,3
"F","A","AZ",36,0,1,0,0,12,2
"F","A","EY",19,2,0,0,1,3,4
"F","B","IC",21,2,1,1,7,1,4
"M","C","CJ",30,2,1,0,0,13,5
"F","B","AZ",18,0,1,3,7,1,3
"F","B","CB",17,1,0,3,4,3,4
"M","B","ST",23,1,1,2,1,11,5
"M","A","CB",19,1,2,3,2,5,5
"F","B","CB",26,0,0,1,1,6,4
"F","B","IC",40,0,2,2,1,24,3
"M","B","PO",17,0,1,0,0,6,5
"M","B","IC",16,3,3,0,2,3,3
"F","C","PO",25,0,0,2,8,9,3
"F","B","EY",17,1,0,1,4,3,3
"M","B","EY",15,0,1,1,4,2,3
"M","A","AZ",24,1,0,3,5,20,3
"M","A","EY",21,0,0,2,3,10,3
"F","B","AZ",16,2,1,0,2,8,3
"M","B","PO",18,2,1,3,2,5,5
"F","B","CB",16,1,1,1,4,1,3
"M","C","CJ",21,1,1,2,6,5,3
"F","A","IC",15,2,0,0,3,3,4
"M","B","PO",26,1,2,0,2,10,3
"M","C","CJ",18,2,2,3,5,7,4
"F","B","ST",35,1,1,1,2,13,4
"F","B","CB",17,3,1,1,3,5,4
"M","A","ST",19,2,1,2,4,2,4
"F","A","ST",17,1,0,1,4,1,4
"F","A","EY",17,1,0,0,3,2,3
"F","C","IC",35,0,1,1,0,10,6
"F","A","CB",32,1,0,0,0,7,3
"M","A","AZ",32,1,3,2,1,15,3
"F","A","PO",29,0,1,2,0,11,3
"M","A","AZ",27,1,2,1,2,20,3
"M","A","PO",22,3,0,2,2,20,5
"M","B","EY",25,1,3,1,1,2,3
"M","A","CJ",35,0,3,1,4,1,3
"F","B","PO",43,0,1,3,5,23,3
"F","B","CJ",18,5,2,4,2,10,5
"M","B","AZ",16,2,3,1,1,6,5
"M","A","CJ",21,0,1,2,2,9,4
"M","B","PO",17,2,1,3,2,6,5
"M","B","CB",16,0,2,1,3,8,3
"F","A","IC",28,1,0,0,0,6,3
"M","A","AZ",22,2,3,2,3,12,4
"M","A","AZ",25,3,0,0,3,11,3
"F","A","PO",29,1,2,2,0,12,3
"F","A","EY",35,1,1,1,2,1,2
"F","B","ST",35,0,1,0,0,3,4
"M","B","ST",17,2,0,1,2,5,4
"M","B","PO",54,2,2,1,3,14,3
"M","C","PO",18,0,0,0,3,8,3
"F","B","AZ",31,1,1,2,7,7,3
"F","C","EY",22,0,0,2,6,9,3
"F","A","AZ",29,2,0,3,2,1,4
"F","A","CJ",26,2,0,0,1,5,3
"F","B","AZ",20,1,0,1,2,6,4
"F","B","AZ",27,0,0,2,0,10,3
"M","A","AZ",15,1,3,0,4,4,3
"F","A","EY",19,3,3,5,2,20,5
"F","B","PO",20,0,2,0,1,5,4
"M","A","AZ",38,2,0,1,1,14,2
"F","B","AZ",20,2,2,1,6,7,4
"M","D","PO",21,0,1,1,0,5,6
"F","C","PO",24,5,2,1,1,22,5
"M","B","CJ",26,0,0,0,2,13,4
"M","A","AZ",16,1,1,1,2,2,3
"M","B","PO",16,3,1,2,3,5,5
"F","A","IC",40,4,3,1,0,14,2
"F","A","AZ",26,0,0,2,2,5,1
"M","C","IC",20,0,0,0,0,6,5
"F","A","IC",19,0,0,3,2,2,3
"F","A","CJ",38,0,0,3,1,12,1
"M","C","CJ",33,2,0,4,3,11,5
"F","B","IC",20,2,1,0,1,4,4
"F","B","PO",33,2,0,0,1,13,4
"F","D","AZ",17,5,1,4,1,4,5
"F","B","AZ",32,4,2,1,2,4,3
"M","C","PO",17,4,0,3,3,5,5
"M","B","PO",22,4,1,0,1,4,4
"F","B","EY",16,2,2,2,6,1,5
"F","B","CB",16,0,0,1,2,6,3
"F","C","CJ",15,1,2,0,1,4,4
"F","A","IC",22,0,0,2,5,2,4
"M","B","CB",35,1,1,0,2,30,5
"M","A","PO",18,2,1,5,2,10,5
"M","B","PO",28,0,2,4,4,14,5
"F","A","ST",57,1,1,4,4,25,4
"M","C","PO",15,1,3,3,1,4,5
"F","D","PO",26,2,1,0,1,16,3
"M","A","IC",48,2,0,0,0,3,2
"F","C","CJ",16,1,0,5,2,4,5
"F","B","AZ",16,1,1,1,2,2,4
"M","A","CJ",16,1,2,1,3,6,4
"M","A","CB",24,1,0,2,1,8,4
"M","A","PO",18,3,1,0,0,11,4
"F","A","IC",44,0,0,0,0,7,3
"F","C","IC",26,1,0,3,0,2,3
"M","A","EY",22,0,1,2,5,13,3
"M","B","PO",17,5,1,3,1,5,5
"F","B","PO",15,1,2,3,3,7,4
"M","A","AZ",18,1,0,1,2,3,3
"F","C","AZ",42,0,2,1,1,11,4
"M","A","CJ",39,1,0,1,1,17,5
"M","A","PO",22,4,0,1,2,25,5
"F","B","AZ",27,0,1,1,1,1,5
"F","B","PO",17,0,2,0,2,9,3
"M","A","PO",17,0,2,1,1,8,5
"F","B","PO",16,1,4,1,0,1,3
"F","A","PO",57,0,1,3,5,33,3
"F","A","PO",15,2,0,3,2,2,4
"F","A","CB",25,0,0,0,1,10,2
"F","B","PO",20,3,0,5,3,6,5
"M","B","CB",21,1,0,1,5,4,3
"F","B","CB",16,2,0,5,2,6,5
"F","C","CJ",27,1,1,0,0,4,2
"M","A","AZ",19,3,0,2,3,4,5
"M","C","EY",24,3,0,4,2,8,5
"F","A","EY",17,1,1,0,4,4,3
"M","C","AZ",22,0,0,0,2,10,4
"M","A","CB",19,0,1,3,8,1,4
"M","A","IC",25,1,3,1,1,6,3
"M","B","PO",25,1,2,4,2,4,5
"M","A","PO",17,2,1,0,2,22,5
"M","C","PO",24,5,1,2,1,15,5
"F","A","EY",26,1,1,1,4,17,4
"F","C","AZ",37,1,1,1,4,12,5
"F","D","AZ",16,0,1,1,3,4,4
"F","A","AZ",29,2,2,1,1,1,2
"F","C","AZ",24,2,1,2,7,11,4
"F","A","ST",46,1,2,2,3,11,3
"M","A","PO",15,2,0,4,1,6,5
"M","A","PO",16,3,2,1,2,4,5
"F","C","CB",23,4,1,2,2,26,6
"M","B","PO",22,1,1,0,4,6,3
"F","D","CJ",26,1,1,1,2,5,3
"F","A","PO",32,0,2,1,1,2,4
"M","A","IC",20,1,2,2,3,4,3
"M","B","AZ",15,0,1,0,3,5,3
"M","A","EY",28,2,4,0,1,7,3
"F","D","CB",15,2,0,2,2,4,5
"M","C","CB",28,0,1,4,3,23,5
"F","B","AZ",15,1,1,1,4,3,4
"F","B","EY",27,0,0,0,2,9,3
"M","D","EY",23,0,0,0,3,4,3
"M","A","EY",21,1,0,0,4,3,4
"F","C","PO",28,2,1,3,0,27,5
"M","A","AZ",17,0,0,0,1,3,3
"M","B","PO",24,1,2,0,1,3,3
"M","D","EY",32,0,1,0,3,15,4
"F","A","CJ",41,2,3,2,3,8,3
"F","B","ST",20,0,0,4,0,6,5
"M","A","EY",48,1,1,0,2,9,3
"F","B","CB",15,4,1,1,2,10,5
"M","B","EY",18,0,0,1,1,3,3
"F","B","CJ",34,1,1,3,2,33,5
"M","C","CJ",15,0,0,1,3,5,3
"F","B","EY",25,1,0,0,0,10,4
"F","D","CJ",27,1,1,0,3,14,4
"F","A","IC",28,0,0,1,1,2,4
"M","A","EY",76,2,0,0,1,36,3
"F","A","CB",22,1,1,2,2,17,4
"M","B","EY",16,2,1,1,1,5,4
"F","A","EY",15,1,0,2,4,1,3
"M","B","IC",20,3,2,3,3,9,5
"M","C","CB",37,1,1,2,3,22,4
"M","A","AZ",54,1,0,0,1,28,4
"F","B","ST",25,0,0,1,3,17,6
"F","C","AZ",21,1,1,0,4,7,3
"F","C","AZ",16,1,1,1,5,4,4
"M","B","EY",21,0,0,0,2,2,3
"M","C","PO",23,2,2,5,0,12,5
"M","C","CB",24,1,0,1,5,3,3
"M","A","PO",20,1,1,3,8,4,4
"F","A","AZ",37,0,0,1,0,1,2
"M","A","AZ",42,1,1,1,0,6,1
"F","B","PO",16,4,0,0,0,7,5
"M","C","AZ",16,3,1,8,5,4,5
"M","B","IC",17,0,2,3,2,6,5
"F","A","ST",35,1,0,2,1,9,1
"M","B","AZ",29,1,1,2,0,5,2
"F","C","PO",35,0,0,1,5,16,4
"F","B","PO",15,1,2,4,3,5,5
"F","A","IC",46,2,2,2,2,21,4
"F","C","PO",48,1,0,0,1,25,3
"F","C","IC",39,1,0,2,2,4,3
"F","A","CJ",34,2,1,3,4,22,3
"M","B","CB",15,0,1,1,4,4,3
"F","B","PO",29,2,3,0,4,5,4
"F","B","PO",22,3,1,6,4,9,5
"M","A","PO",27,3,0,5,2,15,5
"M","A","ST",28,1,1,0,1,2,5
"M","B","AZ",17,3,2,6,4,8,5
"M","C","CB",16,3,0,5,5,9,5
"F","B","AZ",31,1,0,0,2,9,4
"F","B","PO",21,3,0,6,4,4,5
"M","C","AZ",17,2,1,0,3,1,3
"M","C","AZ",51,3,1,6,4,23,5
"M","C","CJ",24,0,2,1,3,8,4
"F","B","PO",39,1,0,2,0,8,5
"M","B","PO",22,0,0,4,3,21,5
"M","C","CJ",18,3,3,2,2,4,5
"F","B","CJ",38,3,3,1,5,17,4
"F","B","CJ",24,1,0,4,2,7,5
"M","B","AZ",21,1,1,2,1,7,5
"F","A","CJ",23,1,2,1,3,8,4
"F","B","EY",21,1,1,0,3,2,4
"F","B","ST",15,1,2,2,4,1,5
"F","B","AZ",16,1,1,7,5,8,5
"F","B","CB",25,0,0,0,4,3,3
"M","C","IC",23,1,0,0,2,1,3
"F","A","PO",18,0,2,1,4,6,4
"F","A","PO",17,3,0,1,0,6,5
"M","C","CJ",22,1,2,4,3,7,4
"F","A","AZ",18,1,0,3,0,6,5
"F","B","PO",19,5,0,3,2,6,5
"M","B","ST",23,2,1,3,12,9,4
"F","A","CJ",18,3,3,4,3,5,5
"M","A","AZ",24,2,0,1,1,14,5
"M","A","ST",41,2,1,1,1,9,4
"M","B","CJ",16,3,2,1,0,4,5
"M","B","PO",20,0,0,5,2,6,4
"M","A","AZ",30,2,1,2,1,2,3
"F","A","EY",19,1,1,0,2,9,4
"M","B","CB",45,1,0,0,5,7,4
"M","C","CB",26,2,1,2,2,11,5
"M","A","CB",24,0,2,0,5,5,4
"M","C","CB",24,1,1,0,1,3,4
"M","A","AZ",23,1,0,0,1,15,5
"F","B","IC",29,0,0,0,3,16,4
"F","A","AZ",32,0,1,2,2,16,3
"F","B","PO",17,0,1,1,7,2,4
"M","B","IC",27,1,2,3,8,18,3
"F","C","PO",25,2,1,0,4,3,1
"F","C","EY",17,0,1,3,4,5,5
"F","A","ST",28,2,3,1,2,9,3
"F","B","IC",24,4,0,2,1,16,5
"F","A","PO",27,1,1,2,1,2,3
"F","B","EY",22,0,1,0,7,5,3
"F","D","EY",16,0,0,0,5,2,4
"F","A","IC",32,0,0,0,0,3,3
"F","A","PO",16,5,1,3,1,11,5
"F","A","IC",17,0,0,2,6,4,4
"M","C","CB",39,0,0,4,0,3,3
"F","A","CB",27,0,0,1,1,3,1
"M","C","PO",21,1,3,1,2,3,4
"M","B","AZ",22,1,0,1,3,8,4
"M","A","IC",30,1,1,0,0,5,4
"M","A","ST",21,1,0,4,6,4,3
"M","B","CB",19,4,1,1,3,6,3
"M","B","AZ",18,2,0,2,5,4,4
"F","C","IC",18,0,1,4,3,17,5
"M","B","AZ",19,2,1,5,5,16,5
"M","B","EY",16,1,0,0,3,1,4
"F","C","CB",20,0,5,3,4,4,4
"F","D","CJ",19,1,2,0,1,13,4
"F","A","PO",20,4,0,3,2,8,5
"F","B","EY",36,0,0,0,1,18,3
"F","B","AZ",20,0,1,0,2,1,3
"M","B","CB",29,2,0,1,1,7,5
"M","B","CJ",30,1,0,0,4,4,3
"M","B","ST",18,2,0,1,4,4,5
"F","A","AZ",44,0,2,1,0,17,3
"F","A","CB",34,1,0,0,0,4,2
"M","A","ST",30,3,2,1,1,15,3
"M","A","AZ",45,1,0,5,2,18,5
"F","C","CB",16,0,2,2,2,7,5
"M","A","EY",20,0,0,2,6,2,3
"F","B","EY",15,1,1,1,3,3,4
"F","A","EY",17,1,2,0,1,1,3
"F","D","AZ",20,1,2,3,1,6,5
"F","C","EY",26,2,2,0,0,5,3
"F","A","AZ",28,2,1,0,3,2,3
"M","B","AZ",22,2,3,1,3,8,5
"F","D","AZ",18,1,1,2,4,3,3
"F","A","PO",46,1,1,1,1,20,3
"F","B","AZ",15,0,0,0,2,1,3
"F","B","AZ",25,0,0,2,0,1,2
"F","A","AZ",31,2,2,0,1,8,3
"F","B","EY",24,1,0,0,3,1,3
"F","A","AZ",15,2,1,0,2,2,3
"F","C","AZ",18,0,0,1,4,3,4
"M","C","PO",25,2,3,1,2,7,5
"F","B","CB",41,2,0,1,1,31,3
"F","A","CJ",21,3,0,1,4,1,4
"F","C","PO",16,1,1,7,1,23,5
"M","A","EY",17,0,0,1,1,4,3
"F","C","PO",27,0,0,0,1,1,1
"F","A","AZ",31,1,2,5,3,21,3
"F","A","CJ",24,2,1,0,4,2,4
"F","A","IC",17,3,2,0,2,4,3
"F","C","PO",21,0,1,0,2,1,3
"M","D","ST",16,0,1,1,2,8,3
"F","B","CB",16,2,1,0,6,3,4
"F","B","CJ",23,1,1,1,6,2,3
"F","A","AZ",33,0,1,2,1,1,3
"M","A","PO",25,1,0,1,1,6,4
"M","B","PO",19,1,0,0,1,6,3
"M","A","CB",15,0,3,2,3,2,4
"M","C","CB",19,2,1,2,2,6,5
"F","C","IC",18,0,0,0,3,1,4
"F","B","CJ",30,0,0,2,3,18,4
"F","A","AZ",52,0,0,0,3,11,4
"M","A","PO",33,1,2,3,2,8,5
"F","A","IC",48,0,0,2,1,7,3
"F","B","PO",19,0,0,1,5,1,3
"F","C","IC",21,2,1,1,2,7,5
"M","B","PO",15,1,0,2,2,4,5
"M","A","AZ",16,0,0,0,1,4,4
"M","C","AZ",33,0,1,0,1,23,3
"F","B","CB",38,0,0,1,4,13,3
"F","A","PO",32,1,0,2,1,10,3
"F","A","AZ",31,1,0,0,2,2,3
"F","B","EY",21,1,1,1,3,5,3
"F","A","CJ",33,1,0,0,0,4,2
"M","B","EY",25,2,2,0,0,11,4
"F","B","PO",30,2,2,1,1,20,3
"M","B","CB",45,0,2,1,4,30,3
"F","B","CB",20,0,1,4,1,11,5
"F","B","CB",26,0,1,0,1,6,3
"M","B","EY",17,0,1,1,5,1,3
"F","C","AZ",30,0,0,1,1,16,5
"M","A","IC",18,0,2,1,2,2,3
"F","B","PO",15,1,1,4,2,5,5
"M","A","CJ",18,1,1,1,2,1,4
"M","A","EY",34,1,1,1,0,3,3
"F","D","AZ",16,0,1,2,5,2,4
"F","B","PO",17,3,0,3,9,4,3
"F","B","PO",36,1,0,3,5,15,3
"M","B","CJ",15,2,1,2,3,4,5
"F","B","EY",17,2,4,1,1,1,3
"M","A","PO",33,1,2,6,2,6,5
"M","B","EY",51,3,1,1,2,27,5
"M","B","CB",21,1,1,0,2,3,3
"F","A","CJ",28,1,0,1,2,1,2
"F","D","ST",42,1,0,2,2,12,3
"M","B","IC",34,3,3,2,2,4,5
"M","B","CB",23,4,1,3,2,18,5
"M","B","CB",15,0,0,1,2,2,4
"M","C","ST",21,0,0,2,4,8,3
"F","A","PO",20,2,1,1,0,7,5
"M","B","EY",19,1,0,0,2,4,4
"F","D","PO",26,1,0,0,2,6,4
"F","C","EY",26,1,0,0,2,9,3
"F","B","CB",31,1,2,0,2,10,3
"F","B","AZ",19,2,2,0,3,6,4
"F","B","IC",33,0,2,2,2,4,3
"F","B","EY",20,2,1,0,0,7,3
"F","B","PO",19,4,2,4,1,6,5
"F","A","PO",42,0,1,1,4,5,4
"F","C","PO",26,2,0,0,0,2,2
"F","D","CB",15,0,2,1,3,3,4
"F","D","PO",17,4,1,1,4,5,4
"F","C","EY",16,0,0,0,4,6,4
"M","D","CB",17,1,1,2,4,3,3
"F","B","EY",15,1,1,1,7,6,3
"M","A","AZ",18,0,0,0,4,5,3
"F","A","AZ",16,0,2,2,3,1,4
"M","C","AZ",20,2,3,2,3,24,5
"F","A","ST",35,0,0,1,2,12,2
"F","C","EY",36,0,2,1,3,12,3
"F","A","IC",29,0,0,0,1,9,1
"F","B","PO",59,1,0,1,2,27,3
"F","B","CB",23,0,0,0,1,5,4
"F","B","CJ",17,3,0,4,4,9,5
"F","C","AZ",22,4,1,2,11,5,4
"M","A","PO",26,0,4,1,2,22,3
"F","A","AZ",23,3,2,1,1,5,4
"M","C","PO",34,2,0,2,0,14,5
"F","A","ST",17,2,2,2,1,5,4
"F","B","EY",20,1,1,0,2,6,4
"F","A","AZ",34,3,0,1,2,2,4
"F","B","EY",28,2,0,1,3,11,4
"F","C","AZ",15,2,1,0,1,1,3
"F","B","IC",32,1,1,0,0,0,3
"F","D","ST",16,1,0,0,2,1,3
"F","C","IC",25,1,0,1,1,1,1
"M","B","CB",30,0,1,0,0,8,3
"M","A","IC",54,2,2,1,1,6,3
"F","A","AZ",36,1,2,2,2,8,4
"M","A","EY",17,2,1,1,4,5,3
"F","A","IC",38,1,1,1,0,3,3
"F","B","PO",18,3,1,6,2,10,5
"F","A","AZ",17,2,2,0,1,5,5
"M","A","CJ",23,2,0,2,1,7,5
"F","A","ST",26,1,0,2,4,1,2
"F","C","PO",15,1,1,3,8,1,4
"F","A","ST",28,2,4,2,0,2,3
"M","C","CJ",15,1,0,1,5,5,5
"F","B","PO",20,2,3,3,1,4,5
"F","A","PO",45,3,2,0,1,3,5
"M","B","EY",22,0,0,0,2,6,3
"F","A","AZ",29,0,0,3,0,2,4
"M","C","PO",15,1,0,0,2,2,3
"F","D","PO",22,2,2,3,3,6,5
"F","A","CB",25,0,2,1,2,2,3
"F","A","CJ",24,0,1,1,2,11,5
"M","A","CB",16,1,2,0,0,2,4
"F","A","AZ",33,0,1,0,1,7,4
"M","C","PO",16,1,0,3,2,5,5
"F","B","EY",29,1,0,0,0,22,3
"F","A","IC",36,0,1,0,2,14,2
"F","C","PO",26,3,1,0,1,19,5
"F","A","PO",26,2,1,1,4,4,4
"M","B","CB",21,0,1,4,1,10,5
"F","B","PO",16,0,1,3,6,2,4
"F","D","CB",19,2,1,1,3,18,5
"M","C","CB",18,1,1,1,3,1,4
"M","A","AZ",15,0,2,2,3,6,4
"M","B","AZ",17,2,0,5,2,17,5
"F","B","CB",32,0,1,2,4,19,4
"M","A","PO",18,3,0,6,3,6,5
"F","B","EY",17,0,0,1,3,1,4
"F","B","AZ",37,0,0,1,5,9,4
"F","C","AZ",16,0,3,1,3,4,5
"M","D","ST",36,2,3,2,3,14,5
"F","A","AZ",35,0,1,0,1,7,2
"F","B","CB",18,2,0,2,1,4,5
"F","A","AZ",50,3,3,0,1,4,1
"M","D","CJ",22,4,0,4,2,6,5
"M","B","AZ",20,1,0,1,1,15,3
"F","B","CJ",27,3,2,0,1,32,5
"M","B","PO",24,4,1,0,1,8,4
"M","A","CJ",34,1,2,0,0,3,3
"F","B","AZ",15,0,1,2,3,4,4
"M","B","AZ",26,0,3,1,2,7,4
"M","C","CJ",24,1,1,2,3,6,3
"M","B","PO",20,0,0,1,4,4,3
"F","A","ST",45,0,0,3,3,11,3
"F","B","CJ",15,0,2,0,3,6,4
"F","A","AZ",30,2,0,2,2,5,3
"M","B","PO",16,0,1,4,4,2,3
"F","D","EY",18,2,2,1,4,7,3
"M","C","PO",41,7,0,1,2,11,5
"F","A","CB",35,1,2,2,1,18,5
"F","A","AZ",32,0,0,3,2,3,3
"F","B","EY",46,4,1,1,2,23,5
"F","A","AZ",33,3,2,0,1,8,3
"M","D","PO",16,0,3,2,3,4,5
"F","A","PO",15,2,1,3,2,16,5
"M","A","CB",41,4,1,3,7,17,4
"M","B","AZ",24,0,4,0,2,9,4
"M","D","AZ",26,2,1,1,0,5,3
"M","B","PO",15,0,0,0,1,13,4
"M","A","AZ",29,0,1,0,1,4,3
"M","A","PO",15,1,2,2,2,2,3
"F","A","ST",25,3,1,1,2,6,3
"F","B","IC",15,3,1,1,3,1,2
"F","B","EY",34,0,0,0,1,12,5
"F","A","IC",31,1,1,2,1,4,3
"F","D","EY",22,0,3,0,2,2,3
"F","B","CB",23,0,1,0,2,8,3
"F","A","PO",18,3,2,1,0,13,5
"F","A","IC",27,0,0,2,1,1,1
"F","B","AZ",24,0,2,0,2,17,3
"F","B","AZ",15,2,0,5,2,19,5
"M","C","AZ",18,0,1,2,2,4,5
"F","C","PO",22,2,0,2,2,2,4
"F","C","CJ",25,0,1,0,2,0,3
"M","A","PO",26,0,2,0,0,8,5
"F","B","CB",35,1,2,0,6,9,3
"F","A","EY",38,2,2,1,4,11,4
"F","B","ST",31,2,1,0,4,16,4
"M","B","PO",20,0,1,3,6,6,3
"M","C","AZ",21,3,0,3,1,15,5
"F","B","IC",34,3,1,1,1,8,3
"M","A","EY",35,1,0,1,2,10,3
"M","B","CB",55,0,1,3,2,23,3
"M","A","IC",28,0,0,4,0,2,2
"F","A","AZ",28,2,1,0,3,7,3
"M","A","EY",25,1,1,0,1,7,3
"M","C","CB",23,3,1,4,0,5,5
"F","B","IC",34,2,1,1,3,10,4
"F","A","PO",31,1,1,2,1,7,3
"M","B","CJ",20,2,3,0,0,2,3
"M","B","PO",15,1,0,1,2,6,4
"F","A","CJ",32,2,0,1,0,13,4
"F","B","CB",17,1,1,1,4,1,3
"M","A","PO",34,2,0,1,2,18,4
"M","B","AZ",37,5,0,1,1,4,5
"M","A","IC",30,0,0,1,5,7,4
"F","B","CB",22,0,1,1,2,3,3
"M","B","CJ",27,2,1,1,3,12,3
"F","A","CB",26,1,1,3,0,0,3
"M","A","CB",19,3,1,3,3,11,5
"F","A","AZ",26,1,0,3,0,10,3
"F","B","PO",23,1,1,1,2,18,3
"F","A","AZ",29,0,0,1,5,2,3
"M","A","AZ",26,1,1,1,1,1,1
"F","B","ST",16,1,1,3,6,7,3
"F","B","PO",17,2,3,1,2,5,4
"F","D","CJ",15,2,0,0,1,5,3
"F","B","EY",25,1,2,0,1,12,3
"F","A","CJ",17,2,2,1,0,10,5
"M","A","PO",22,3,0,1,6,3,4
"F","C","ST",25,1,1,0,2,11,4
"M","B","PO",45,0,1,2,0,38,5
"F","A","AZ",41,1,1,1,0,3,2
"F","A","CJ",20,0,0,0,2,3,4
"M","C","PO",19,1,1,2,2,7,5
"M","A","PO",15,1,0,1,1,3,3
"F","B","CB",25,0,2,0,4,2,3
"F","B","CB",24,2,2,1,1,10,5
"M","A","PO",22,3,1,2,1,9,5
"F","C","CJ",27,1,1,2,2,2,1
"F","A","AZ",27,1,1,1,1,13,3
"F","A","PO",18,1,0,1,5,4,3
"M","A","PO",15,2,0,6,1,7,5
"F","A","IC",34,0,0,1,4,5,2
"F","B","CB",15,1,1,3,2,4,5
"F","B","PO",15,2,0,1,3,3,3
"F","A","AZ",20,1,0,3,6,5,4
"M","A","EY",35,1,1,0,2,19,4
"M","C","CJ",42,0,1,2,6,8,4
"M","A","PO",62,2,0,1,0,17,5
"F","C","CB",28,0,1,3,3,17,5
"F","C","EY",22,0,1,0,2,13,3
"M","C","ST",24,6,0,6,3,9,5
"F","D","CJ",17,2,1,3,1,6,4
"F","C","EY",38,3,2,4,2,13,5
"F","A","CB",30,2,2,0,0,6,2
"M","C","AZ",15,3,0,3,3,11,5
"F","A","AZ",17,1,0,1,6,3,3
"F","B","IC",40,2,0,0,0,2,3
"M","A","AZ",25,0,1,1,1,1,1
"F","A","AZ",15,1,0,7,4,5,5
"F","D","EY",32,0,0,2,2,13,3
"F","C","AZ",34,1,1,0,1,11,4
"M","B","AZ",15,0,2,2,1,1,4
"M","C","IC",16,1,1,2,2,1,3
"F","A","CB",59,1,1,1,0,27,2
"F","C","IC",31,0,0,2,1,6,3
"F","B","EY",28,1,1,1,4,9,3
"M","B","EY",19,2,2,0,2,4,4
"M","A","IC",24,0,1,2,6,5,3
"F","A","AZ",31,3,0,0,3,15,3
"F","C","IC",25,1,1,2,5,9,3
"M","A","PO",44,1,1,2,6,18,3
"M","A","CJ",18,0,0,1,4,1,3
"F","A","CJ",26,0,0,1,1,2,3
"F","B","ST",15,3,2,0,2,1,4
"F","C","AZ",25,3,0,0,2,1,2
"M","B","CJ",37,1,0,2,2,11,3
"F","B","CB",37,2,2,0,1,23,4
"F","A","IC",27,1,2,1,0,1,2
"M","B","PO",15,3,0,8,4,5,5
"F","A","CB",29,2,1,0,4,5,4
"M","B","AZ",25,3,2,0,0,10,5
"F","A","AZ",27,1,0,1,3,1,4
"F","B","CB",28,0,0,1,0,7,2
"M","A","EY",26,0,1,4,2,6,3
"F","B","PO",25,0,0,1,0,1,3
"F","C","CB",16,0,0,0,3,1,4
"F","C","EY",39,3,0,0,4,18,3
"M","A","EY",29,1,0,1,0,5,2
"M","C","CB",16,1,2,2,1,2,4
"M","A","PO",37,3,0,3,2,7,5
"F","A","PO",19,2,0,2,2,6,3
"F","A","CB",32,0,1,2,3,4,4
"M","A","PO",18,1,1,2,2,7,5
"F","B","PO",21,3,1,1,3,2,3
"F","C","EY",36,1,2,3,5,20,4
"F","B","AZ",17,2,1,0,2,1,3
"M","C","PO",20,1,1,0,0,4,3
"F","B","PO",24,0,0,2,8,8,3
"M","B","EY",18,0,2,2,2,9,3
"F","C","CJ",25,1,0,4,4,17,5
"M","B","CB",19,1,1,2,8,3,3
"F","A","AZ",26,0,0,3,0,1,3
"M","B","PO",18,2,2,1,7,2,3
"F","A","AZ",28,2,3,0,1,0,3
"F","C","CJ",58,3,1,0,0,1,1
"M","D","IC",22,0,2,0,2,4,4
"M","C","ST",15,1,1,4,3,5,5
"M","B","EY",27,2,1,1,1,6,4
