"Var1","Var2","Var4","Var9","Var10"
"M","B",27,8,3
"F","A",25,5,3
"F","B",16,2,4
"M","A",29,7,4
"F","B",17,2,4
"M","B",19,5,5
"F","B",22,3,3
"F","C",25,2,3
"M","B",38,20,3
"F","B",16,9,4
"F","B",18,5,4
"M","C",20,3,3
"F","B",35,14,4
"F","A",38,9,4
"F","B",15,3,3
"F","A",15,1,4
"M","C",16,4,5
"F","A",48,29,3
"M","A",23,5,3
"M","B",23,4,3
"F","B",15,10,4
"F","A",36,7,3
"M","D",20,36,5
"M","A",17,1,4
"F","B",19,6,4
"F","B",16,10,3
"F","B",30,7,4
"F","A",27,1,3
"F","B",25,1,3
"M","C",26,34,5
"F","B",23,6,3
"M","B",15,1,3
"F","A",26,2,2
"M","B",20,10,3
"F","B",26,11,3
"M","D",35,5,4
"F","B",21,10,4
"F","A",30,12,3
"F","D",42,15,3
"F","A",28,3,2
"F","B",15,1,3
"F","C",49,1,3
"F","D",25,17,5
"F","B",18,6,4
"F","A",40,8,3
"F","C",18,12,4
"M","B",28,31,5
"M","A",27,1,3
"M","C",15,1,4
"M","B",17,4,5
"F","D",35,3,4
"M","A",29,10,3
"M","D",37,6,2
"M","B",19,9,4
"F","D",27,1,3
"M","B",16,4,5
"M","B",16,4,5
"M","D",28,13,4
"F","B",25,4,3
"F","A",27,11,4
"F","A",17,2,4
"F","A",20,6,5
"F","A",19,4,5
"M","C",15,1,3
"F","B",15,21,5
"F","A",40,4,2
"M","A",15,3,4
"F","C",24,2,3
"M","B",21,3,3
"M","B",20,3,5
"M","B",36,19,5
"F","A",27,3,2
"F","B",27,12,3
"M","C",28,27,3
"F","C",26,6,2
"M","C",35,7,5
"F","A",37,21,3
"F","B",18,3,3
"F","B",20,7,4
"F","A",21,13,3
"F","B",19,4,4
"M","B",33,5,4
"F","B",22,6,5
"M","B",19,8,5
"F","D",25,8,5
"F","B",22,4,4
"F","A",37,10,4
"F","B",36,21,4
"M","B",18,5,5
"F","B",19,1,3
"M","C",17,4,5
"M","A",15,3,4
"F","B",23,7,4
"F","A",17,2,4
"M","B",27,7,4
"F","C",15,4,5
"M","C",22,5,6
"M","C",29,10,5
"M","A",33,13,3
"M","C",25,8,5
"F","A",31,8,3
"M","A",29,10,4
"F","A",26,7,3
"M","B",15,9,4
"F","A",37,5,3
"F","B",17,1,4
"M","A",23,11,4
"F","B",18,3,3
"F","C",26,8,3
"F","B",26,5,2
"M","A",25,8,4
"M","A",31,18,3
"F","A",24,9,3
"M","C",23,10,3
"F","B",17,4,3
"F","B",16,1,3
"M","B",16,6,3
"F","B",17,4,5
"M","B",15,3,3
"M","B",15,1,4
"M","C",16,7,5
"M","D",15,1,4
"F","A",41,12,2
"M","C",18,11,5
"F","B",25,13,4
"F","C",28,12,5
"F","A",25,2,3
"F","A",17,6,3
"F","B",26,9,3
"F","B",31,14,4
"M","C",16,8,5
"F","A",22,1,3
"F","C",33,2,4
"F","B",18,4,3
"M","B",23,5,5
"F","C",17,3,4
"F","B",16,1,3
"F","B",29,6,5
"F","B",21,4,3
"M","A",17,15,3
"F","B",25,15,3
"M","C",29,11,4
"F","B",43,11,3
"M","B",18,2,4
"F","B",41,9,3
"F","A",20,13,5
"M","C",16,3,3
"F","A",15,2,3
"M","A",31,3,3
"F","A",24,8,4
"F","D",36,2,3
"M","A",28,9,5
"F","A",25,1,4
"F","A",16,6,5
"F","B",19,1,3
"M","B",22,9,4
"M","C",25,12,4
"F","C",28,6,5
"M","B",15,13,5
"M","A",15,1,4
"F","B",21,5,4
"F","B",18,8,4
"M","B",63,22,5
"M","B",19,10,5
"M","A",22,5,5
"F","B",25,8,5
"F","B",20,7,3
"F","A",25,16,3
"F","A",25,6,5
"M","D",16,4,5
"F","A",16,14,5
"F","B",31,7,3
"M","B",15,7,5
"M","C",31,8,5
"F","A",31,9,2
"M","B",17,5,4
"F","C",17,5,5
"M","B",26,21,3
"M","C",15,4,5
"F","A",22,10,5
"F","A",29,4,2
"M","A",30,1,3
"F","B",24,6,3
"M","B",37,16,3
"F","B",36,7,4
"M","A",25,8,3
"M","B",18,1,4
"F","A",28,3,4
"F","A",37,13,4
"F","C",17,6,5
"F","A",40,5,5
"F","D",18,14,6
"F","A",30,2,5
"F","C",15,1,3
"F","B",16,1,4
"M","A",15,2,5
"M","B",15,1,4
"F","A",21,8,4
"F","A",33,1,4
"M","B",25,11,3
"F","C",29,9,4
"M","B",40,17,4
"M","D",15,1,3
"F","C",23,8,3
"F","B",18,5,4
"F","C",67,28,5
"F","B",27,13,4
"F","A",38,16,4
"M","A",19,8,5
"F","B",20,3,3
"M","C",18,5,4
"M","A",41,16,5
"F","A",16,2,4
"F","A",33,3,3
"F","C",17,9,4
"M","A",17,1,3
"M","A",30,19,4
"F","B",17,7,5
"F","B",16,8,3
"M","C",16,9,5
"F","A",15,7,4
"M","B",28,20,5
"M","B",40,2,3
"M","A",20,3,3
"M","B",28,32,5
"F","C",26,7,4
"F","A",30,11,2
"M","A",20,5,3
"M","B",18,9,4
"F","C",15,8,3
"M","B",20,2,3
"F","B",47,38,4
"F","D",17,15,4
"M","B",31,10,3
"F","A",26,3,2
"F","B",24,16,3
"M","A",17,7,5
"M","A",15,7,4
"M","B",18,2,4
"F","B",15,4,3
"F","B",32,13,4
"M","A",21,6,4
"F","A",27,1,4
"F","B",20,13,5
"M","B",22,7,4
"F","A",16,16,3
"F","B",17,6,5
"F","C",25,7,2
"M","A",29,8,5
"M","C",27,17,5
"M","B",25,8,5
"F","B",16,3,3
"F","A",33,1,4
"M","D",47,6,5
"M","B",16,6,4
"M","B",44,16,5
"F","B",15,5,4
"F","D",34,6,1
"F","B",20,8,4
"F","B",17,13,4
"F","B",24,13,3
"M","A",28,1,2
"M","A",23,6,4
"M","C",17,5,5
"M","A",15,7,5
"F","B",25,4,4
"M","A",25,0,4
"F","A",34,17,4
"F","A",21,34,5
"M","A",40,8,3
"F","B",15,6,5
"M","A",19,3,3
"F","A",22,4,3
"F","C",30,8,3
"F","A",30,12,4
"F","A",20,13,3
"M","B",15,2,3
"F","B",28,17,5
"M","B",17,5,5
"M","B",34,4,5
"M","B",39,10,3
"F","C",19,7,4
"M","C",28,4,3
"F","A",19,12,5
"M","D",27,2,3
"F","C",26,3,3
"F","D",27,5,2
"F","A",17,3,3
"M","B",16,2,3
"F","A",27,9,2
"M","A",31,5,5
"F","B",25,1,3
"F","A",16,12,4
"M","B",63,16,4
"F","B",22,3,3
"M","B",35,10,4
"F","C",18,6,5
"F","A",15,2,3
"M","C",16,3,3
"F","A",28,2,3
"F","B",16,12,4
"M","A",31,2,3
"M","B",32,13,4
"F","B",33,6,2
"F","B",18,5,3
"F","A",16,4,5
"M","B",16,1,3
"F","B",16,4,4
"F","A",23,13,4
"F","B",22,6,3
"M","C",15,4,4
"M","A",26,2,4
"F","C",16,6,5
"M","A",15,5,3
"M","A",22,6,3
"M","B",23,8,5
"F","D",15,2,3
"F","B",32,13,3
"F","B",21,4,4
"F","B",17,1,4
"M","B",16,6,5
"F","B",50,20,5
"M","C",44,16,3
"F","D",38,8,3
"F","A",28,6,3
"F","A",16,3,3
"F","C",34,4,3
"F","A",25,6,3
"M","B",15,3,3
"M","A",40,3,3
"F","D",16,5,3
"F","A",31,9,3
"M","C",22,4,3
"F","B",30,25,3
"F","C",34,13,4
"F","C",20,4,3
"F","B",24,9,4
"F","B",23,7,3
"M","C",30,8,4
"F","A",47,16,3
"F","B",15,4,5
"F","A",29,2,3
"M","A",19,9,5
"F","A",28,2,5
"F","B",15,5,5
"F","C",17,2,4
"M","B",26,8,4
"M","C",22,9,5
"F","B",19,6,4
"F","A",35,3,4
"F","D",18,6,5
"M","C",25,14,5
"M","A",22,1,4
"F","A",32,8,3
"M","C",22,7,4
"F","A",36,12,3
"F","B",17,2,4
"F","B",23,2,4
"F","C",17,1,4
"M","B",16,3,4
"F","A",43,16,5
"F","B",28,9,4
"M","A",22,16,3
"M","B",35,8,3
"M","A",25,8,3
"F","C",25,4,4
"F","C",15,1,4
"F","C",22,4,5
"F","B",19,1,4
"F","B",38,19,4
"M","A",24,11,5
"M","D",15,4,5
"F","D",22,11,5
"F","C",32,19,3
"M","B",16,11,3
"M","A",21,2,3
"F","D",48,10,1
"M","C",19,6,3
"F","B",15,8,3
"F","B",18,9,3
"F","A",25,7,3
"M","B",20,6,3
"F","C",33,13,3
"F","B",25,4,3
"F","B",17,4,4
"F","A",15,6,4
"F","B",21,7,4
"M","C",43,7,3
"M","B",17,6,3
"F","A",27,1,3
"M","A",27,3,3
"F","B",16,4,5
"F","D",23,9,4
"F","B",17,2,3
"M","A",54,17,4
"F","B",18,7,4
"M","A",25,2,3
"F","B",21,4,5
"F","C",23,11,4
"M","B",26,20,5
"F","B",38,14,4
"F","A",35,1,4
"F","B",22,5,3
"F","A",26,1,2
"F","B",24,4,3
"F","A",27,3,2
"F","C",25,0,4
"F","B",17,3,4
"M","D",15,1,3
"M","D",15,3,4
"M","B",45,22,3
"M","A",21,4,5
"F","A",36,2,2
"M","A",34,22,4
"F","B",16,1,4
"M","C",19,7,5
"F","A",39,7,4
"F","B",25,7,1
"F","A",25,12,5
"M","C",22,17,5
"F","C",28,15,3
"M","D",30,17,5
"M","D",18,12,5
"F","B",17,8,3
"M","B",21,2,4
"F","B",22,5,3
"M","B",19,11,3
"F","A",17,5,3
"M","C",16,8,3
"F","B",28,1,2
"F","A",26,4,4
"F","A",21,6,4
"M","C",29,6,5
"F","D",24,10,3
"F","C",16,1,4
"F","A",25,1,2
"F","B",15,1,3
"M","C",20,7,3
"F","B",31,5,3
"F","A",32,26,4
"F","A",31,2,4
"M","B",23,5,4
"F","A",29,2,3
"M","B",15,8,4
"F","B",15,4,4
"M","B",16,6,5
"M","C",16,8,3
"M","A",16,5,5
"M","A",23,9,3
"M","A",25,1,4
"F","C",20,5,3
"M","A",43,3,3
"M","A",15,9,4
"F","B",20,25,5
"M","B",18,2,3
"M","D",18,2,3
"F","B",20,11,5
"F","B",17,4,3
"M","B",15,8,3
"M","B",25,14,4
"F","B",28,0,3
"M","D",21,8,3
"F","B",17,3,3
"F","C",44,61,3
"M","C",15,4,5
"F","C",15,6,3
"F","A",30,9,4
"F","A",27,1,4
"F","B",58,36,4
"F","A",32,3,3
"F","D",15,6,5
"M","A",32,1,3
"F","A",30,6,3
"M","B",19,5,3
"F","B",20,9,5
"M","A",20,8,5
"M","C",17,4,3
"F","A",34,7,3
"F","B",32,14,3
"M","B",19,1,3
"F","A",56,16,2
"F","B",20,13,4
"F","A",18,12,5
"F","B",19,8,3
"F","B",16,7,3
"M","B",17,5,4
"F","B",19,5,5
"F","D",31,7,5
"M","D",20,4,5
"M","A",47,23,4
"F","A",21,14,4
"F","B",28,6,4
"M","B",22,8,5
"M","B",16,1,4
"F","B",60,16,3
"F","B",19,3,3
"M","B",18,5,5
"F","C",17,2,3
"F","A",27,13,3
"M","B",16,4,3
"M","C",29,8,6
"M","A",20,6,3
"M","B",26,8,4
"M","A",22,3,4
"M","B",30,22,4
"F","C",16,2,4
"F","B",27,2,3
"M","B",18,2,4
"F","B",18,4,5
"M","C",28,11,3
"F","A",21,10,4
"F","B",15,1,4
"F","A",26,3,4
"M","B",37,7,3
"M","B",19,2,3
"F","A",26,4,3
"M","B",28,4,3
"F","A",45,11,2
"M","B",24,12,4
"F","A",34,19,3
"F","B",19,7,3
"F","B",21,6,3
"F","B",18,14,5
"F","A",37,9,2
"F","B",17,2,3
"M","B",33,10,3
"F","B",28,43,5
"M","A",42,3,3
"F","B",24,5,4
"F","A",29,1,2
"M","B",22,14,4
"F","A",44,2,3
"F","A",28,19,3
"F","B",29,6,4
"M","B",45,22,4
"F","A",15,2,3
"M","B",18,2,4
"F","B",16,2,4
"F","A",28,2,2
"F","A",29,10,3
"F","B",29,28,3
"M","C",16,4,5
"M","C",22,21,3
"F","B",19,1,3
"F","C",23,10,5
"F","B",20,8,3
"F","D",19,7,4
"F","A",17,2,4
"F","A",19,8,4
"M","A",22,4,5
"M","B",31,7,3
"M","A",34,10,3
"M","C",17,7,5
"M","C",17,16,5
"F","D",18,4,5
"M","A",15,21,5
"M","A",15,1,3
"F","A",23,9,4
"M","D",22,4,5
"F","B",33,1,2
"M","A",19,2,3
"M","B",22,12,4
"F","C",22,12,5
"F","B",15,3,3
"F","A",18,4,5
"M","C",53,27,3
"M","B",15,6,3
"F","B",23,8,4
"M","A",25,12,4
"M","C",41,4,5
"M","B",27,23,5
"M","A",25,11,2
"F","D",15,12,3
"M","B",24,5,4
"M","C",21,7,4
"M","B",17,6,5
"F","C",16,3,4
"M","C",33,22,5
"M","B",20,1,4
"M","D",15,3,3
"F","A",29,2,4
"F","A",15,1,4
"F","C",23,5,5
"F","A",41,1,3
"F","B",15,1,4
"F","B",28,12,5
"F","B",16,1,4
"M","A",65,9,3
"F","B",23,8,5
"F","B",42,5,3
"F","B",30,11,3
"F","A",25,7,3
"F","B",18,7,4
"F","C",22,1,3
"M","A",28,16,4
"F","A",32,6,5
"F","A",15,4,3
"M","C",44,14,4
"F","A",28,12,3
"F","C",36,2,3
"M","A",16,4,4
"F","C",15,3,3
"F","B",22,3,4
"F","D",32,11,5
"M","B",22,3,4
"F","B",18,7,3
"M","A",26,7,5
"F","A",26,1,1
"F","A",30,6,4
"M","A",36,22,5
"F","B",19,9,5
"F","C",25,6,3
"F","B",29,5,3
"F","B",31,22,4
"F","D",40,15,3
"F","D",27,3,3
"F","C",30,7,1
"F","A",26,2,3
"M","A",21,13,5
"F","B",15,2,3
"F","B",15,4,4
"F","B",29,1,2
"F","A",44,3,3
"F","B",27,1,3
"M","A",24,2,5
"F","C",21,6,4
"F","A",28,1,3
"M","B",18,14,5
"F","D",33,13,4
"M","A",45,10,5
"F","B",35,18,5
"F","B",30,33,5
"M","D",33,7,5
"M","A",19,4,5
"M","A",49,28,3
"F","B",26,7,3
"F","C",16,1,3
"F","B",15,4,5
"M","A",32,23,5
"M","A",26,3,2
"F","A",59,60,5
"M","A",18,2,5
"M","C",18,15,4
"F","A",26,1,3
"M","B",18,1,4
"M","C",17,2,4
"F","A",30,15,4
"M","B",26,6,4
"M","B",23,15,5
"F","B",34,17,4
"F","A",25,16,5
"F","C",15,9,5
"F","B",16,1,3
"F","A",30,24,3
"F","A",28,17,3
"F","C",18,3,4
"F","B",17,13,4
"M","C",34,1,3
"M","D",21,5,4
"F","B",35,16,4
"F","B",18,6,5
"F","A",37,10,3
"F","D",27,20,5
"F","B",28,6,5
"M","A",16,5,5
"F","A",15,1,3
"F","A",27,1,3
"F","A",25,10,2
"F","A",43,10,4
"M","B",19,9,3
"F","C",26,15,4
"F","D",18,5,5
"M","B",23,9,5
"M","B",20,10,3
"M","B",20,4,5
"F","D",19,3,3
"M","C",34,30,5
"M","A",18,2,3
"M","A",15,8,5
"F","D",17,3,4
"F","C",50,3,4
"M","A",20,7,3
"F","A",18,3,3
"F","A",24,7,5
"F","B",28,5,4
"M","C",25,7,3
"F","A",24,27,5
"F","B",76,9,5
"M","B",16,1,3
"F","B",18,10,3
"M","C",18,8,5
"F","A",25,1,2
"F","A",28,12,4
"M","B",20,9,4
"M","C",23,23,5
"F","B",24,1,4
"M","A",34,10,4
"M","A",16,5,5
"F","A",18,1,4
"F","B",31,9,5
"F","B",23,8,5
"F","A",19,15,4
"F","D",42,1,3
"M","C",19,4,5
"M","B",15,8,5
"F","B",50,24,3
"F","A",23,4,5
"F","A",39,3,2
"F","A",35,1,2
"M","B",20,14,5
"M","A",17,6,5
"M","C",19,3,5
"M","B",17,1,3
"F","D",30,9,3
"F","C",16,1,3
"M","B",50,22,6
"F","A",18,1,3
"M","B",26,1,3
"F","A",33,6,3
"M","B",26,4,5
"F","B",25,12,5
"F","C",49,3,3
"M","C",15,4,5
"M","B",15,5,5
"M","D",35,11,5
"M","B",24,10,3
"F","B",19,4,3
"F","B",18,1,4
"F","B",17,3,3
"M","A",19,2,3
"F","B",22,3,3
"F","A",25,9,4
"M","C",17,7,5
"F","B",37,3,3
"M","A",15,1,4
"F","D",25,8,5
"F","A",28,26,4
"M","B",21,6,5
"M","B",34,20,3
"F","A",30,6,3
"M","A",63,23,4
"M","A",27,9,5
"F","A",19,8,5
"M","A",29,4,5
"F","A",23,8,3
"F","A",24,20,5
"M","A",35,16,3
"M","A",18,2,3
"F","A",43,19,1
"M","B",16,18,5
"M","B",39,7,5
"F","A",26,12,3
"F","A",28,5,2
"F","D",15,5,5
"M","B",16,3,3
"M","A",15,5,5
"M","B",16,10,5
"F","A",45,10,3
"F","C",41,11,5
"M","A",19,4,3
"F","A",17,8,4
"F","B",17,31,5
"F","A",41,7,3
"F","B",28,6,4
"F","B",28,8,5
"F","C",29,14,4
"M","B",19,1,4
"M","A",27,5,2
"M","B",18,9,4
"F","B",17,2,3
"F","B",19,3,3
"M","A",16,12,5
"M","A",35,19,3
"M","C",24,8,5
"F","A",16,3,3
"F","A",27,15,4
"F","B",22,13,4
"M","B",27,8,5
"F","A",20,10,5
"F","B",18,3,3
"F","B",32,27,4
"F","B",28,3,3
"F","B",28,7,5
"F","C",17,14,5
"F","A",26,7,5
"F","C",27,21,3
"M","B",17,6,5
"F","A",41,15,5
"F","C",15,2,3
"F","B",15,1,3
"F","B",15,4,5
"F","A",40,19,4
"M","B",20,5,5
"F","B",25,2,3
"F","B",23,4,4
"F","C",22,4,4
"F","B",20,8,4
"F","C",36,14,4
"F","A",22,13,3
"F","B",26,22,3
"M","A",22,10,5
"M","B",30,22,3
"M","C",29,9,4
"M","C",15,21,5
"F","A",25,2,4
"F","A",30,3,3
"F","B",16,4,3
"M","B",18,5,4
"F","B",16,3,5
"F","A",29,6,4
"F","A",62,29,3
"M","C",37,5,3
"F","A",15,4,5
"F","D",25,1,3
"M","A",18,4,3
"F","B",33,8,3
"F","C",26,13,4
"M","A",16,2,4
"F","C",21,4,5
"F","A",33,19,3
"M","C",16,7,5
"M","A",19,13,5
"F","B",16,2,3
"M","D",16,5,3
"F","C",30,6,3
"F","D",38,12,4
"M","B",20,9,3
"M","B",19,18,3
"F","B",22,10,3
"F","B",19,5,5
"F","A",28,2,4
"M","C",15,7,4
"F","A",28,9,3
"F","B",23,4,5
"F","C",29,3,4
"F","A",38,19,3
"F","B",29,5,2
"F","B",23,9,4
"F","A",25,0,2
"M","B",21,10,5
"M","A",38,21,5
"F","B",30,16,2
"M","C",25,2,1
"M","A",23,2,4
"F","A",19,3,3
"M","B",16,1,4
"F","A",20,1,3
"F","B",37,6,3
"M","C",17,3,3
"F","B",34,35,5
"F","D",35,11,5
"F","A",30,4,2
"M","D",19,3,4
"F","A",16,2,3
"M","A",15,3,3
"M","B",19,10,5
"F","B",24,11,4
"F","B",20,5,3
"F","A",31,4,2
"M","A",22,8,4
"F","C",27,9,4
"F","C",20,1,3
"M","B",27,9,5
"F","A",27,1,2
"M","A",31,1,3
"F","A",15,2,3
"F","A",34,13,2
"M","C",18,8,5
"M","C",19,6,6
"M","D",15,2,4
"F","A",31,8,2
"F","B",20,6,5
"F","A",16,1,3
"F","B",23,3,3
"M","C",32,13,5
"M","C",18,6,5
"F","B",32,14,3
"F","D",27,18,5
"F","A",49,3,3
"F","B",23,7,4
"F","A",25,1,3
"M","A",25,16,5
"F","A",33,11,3
"M","B",24,8,5
"F","A",28,4,2
"M","A",21,6,4
"F","D",21,4,3
"M","C",16,4,5
"F","A",32,10,5
"M","D",25,1,3
"F","B",23,7,4
"M","B",16,6,5
"F","A",15,5,5
"M","A",28,1,3
"F","B",20,6,3
"M","B",31,18,4
"F","A",27,5,2
"F","C",17,2,4
"F","A",26,4,3
"M","C",24,30,5
"F","B",20,3,3
"M","B",28,16,5
"M","A",52,1,3
"M","C",17,10,5
"M","D",58,33,4
"M","D",16,4,3
"F","C",26,10,3
"F","C",26,2,2
"M","B",17,12,5
"F","B",27,5,2
"F","B",20,8,4
"M","D",15,1,4
"F","B",19,2,5
"M","A",26,10,3
"F","B",24,17,5
"F","A",24,12,5
"F","B",22,7,4
"M","A",28,5,3
"F","A",16,3,3
"F","B",17,2,3
"F","A",26,1,2
"F","B",30,6,5
"F","A",25,1,3
"F","B",33,8,4
"M","A",29,16,5
"F","A",16,1,3
"F","B",24,16,5
"F","A",29,1,4
"M","A",23,9,5
"F","D",15,1,4
"F","A",25,1,2
"F","A",16,16,5
"F","C",24,16,5
"M","B",37,14,5
"F","A",32,1,1
"M","B",21,2,3
"F","C",23,3,4
"F","C",19,13,5
"F","B",33,16,3
"F","A",30,7,1
"F","A",16,3,4
"M","B",18,3,4
"M","C",17,27,5
"F","B",28,1,2
"F","A",39,3,2
"M","A",21,4,4
"F","B",43,28,5
"M","C",28,7,3
"M","B",19,11,5
"F","A",31,4,3
"F","B",28,17,4
"F","B",17,7,5
"F","B",16,1,3
"F","B",20,6,3
"M","B",15,1,4
"F","B",24,16,4
"F","B",17,3,4
"F","B",18,5,3
"F","C",42,14,4
"M","C",29,14,5
"M","C",18,1,3
"M","A",32,3,3
"F","B",25,2,3
"F","D",40,14,2
"M","A",23,11,5
"F","A",28,28,3
"M","C",36,10,4
"F","D",49,3,4
"M","C",20,11,3
"F","C",18,3,4
"F","B",26,8,3
"F","B",28,6,4
"F","B",18,4,4
"F","A",27,9,2
"F","B",28,3,2
"F","D",36,3,3
"M","B",41,14,3
"F","B",22,11,3
"M","A",41,23,4
"M","A",21,9,5
"F","A",21,1,3
"F","A",39,21,3
"F","B",24,9,5
"M","B",25,3,4
"F","B",17,6,4
"F","A",26,6,1
"F","B",16,1,3
"M","B",28,9,5
"F","B",31,1,3
"F","B",20,1,3
"M","B",15,6,5
"F","B",32,17,4
"M","B",24,7,3
"M","C",17,4,5
"M","C",23,8,5
"M","B",19,6,5
"F","B",16,5,6
"M","C",21,5,5
"F","C",20,8,5
"M","A",16,9,5
"M","A",49,25,5
"M","A",22,4,4
"F","A",23,7,5
"M","C",29,7,4
"F","B",16,7,3
"M","C",17,13,5
"F","C",33,16,4
"F","A",32,12,3
"F","C",26,6,3
"M","C",16,9,5
"M","A",20,9,5
"F","B",27,6,3
"F","C",21,11,5
"F","C",17,1,4
"M","B",30,10,4
"F","A",34,11,2
"F","A",28,2,4
"M","A",41,10,3
"F","B",17,1,3
"F","A",28,6,3
"F","D",18,3,4
"F","A",18,4,3
"F","D",16,9,5
"F","B",16,1,4
"F","A",20,4,5
"F","B",24,13,4
"M","B",16,6,3
"F","A",16,1,3
"F","B",22,8,3
"M","C",21,5,4
"M","A",24,14,4
"F","A",29,10,4
"F","C",25,3,5
"M","A",19,10,4
"M","C",31,2,3
"F","C",19,3,3
"M","B",15,9,5
"M","B",18,5,3
"F","B",25,1,4
"F","A",42,11,2
"F","D",22,15,5
"M","A",36,19,5
"F","B",27,12,3
"F","A",22,6,4
"M","A",19,6,5
"F","D",31,13,5
"F","C",31,6,5
"F","B",15,8,4
"M","C",17,14,5
"F","A",41,11,4
"M","B",21,5,3
"F","A",15,2,4
"F","A",48,19,5
"F","A",23,2,4
"F","C",15,1,4
"F","B",20,12,5
"F","A",30,8,4
"F","B",22,13,5
"M","B",21,10,3
"M","C",43,23,4
"F","A",42,7,2
"F","A",28,2,2
"F","B",19,8,3
"F","B",15,14,5
"F","B",15,5,4
"M","B",18,2,4
"F","B",27,4,2
"F","A",34,4,5
"F","B",16,4,6
"F","A",27,8,5
"M","B",32,13,4
"M","A",17,3,3
"F","A",30,18,5
"F","B",35,19,4
"F","B",33,18,4
"F","A",55,23,3
"F","A",54,27,5
"F","A",33,5,2
"F","A",24,5,3
"M","A",17,13,4
"F","C",25,0,4
"M","A",15,6,5
"F","B",15,9,5
"F","B",26,15,5
"F","B",16,1,3
"F","B",23,8,4
"F","B",17,4,5
"F","B",16,2,4
"F","D",39,18,4
"M","B",33,21,5
"F","A",27,6,3
"M","B",31,10,4
"F","C",48,10,3
"M","B",15,9,5
"M","A",37,1,3
"F","B",16,1,3
"M","B",33,1,3
"F","A",20,8,4
"M","A",22,6,4
"F","A",17,8,3
"F","B",24,1,3
"M","D",41,14,4
"M","A",22,3,4
"F","B",56,45,3
"F","A",29,3,3
"F","B",34,7,3
"F","B",24,4,4
"F","A",17,3,3
"F","A",21,2,4
"F","C",21,12,5
"F","C",20,6,4
"F","A",16,4,4
"F","C",17,4,3
"F","A",22,8,5
"F","A",21,7,5
"F","A",25,1,2
"F","A",69,37,1
"M","C",17,4,5
"F","C",15,5,5
"F","A",19,20,3
"F","B",16,4,4
"M","A",40,6,2
"F","A",29,1,3
"M","C",15,1,4
"F","A",26,5,3
"M","C",18,13,5
"M","C",25,4,5
"M","B",15,1,4
"M","A",18,7,3
"F","A",24,9,3
"F","A",30,2,3
"M","C",21,11,5
"F","A",26,2,4
"M","A",15,13,4
"F","A",47,19,3
"F","C",24,5,4
"F","D",18,5,3
"F","B",19,1,4
"M","C",18,4,5
"F","C",15,3,3
"F","B",22,2,4
"F","B",17,4,3
"F","A",19,3,3
"M","B",17,9,5
"F","A",32,7,3
"F","D",43,15,1
"F","A",26,10,3
"F","B",35,11,5
"F","B",28,6,4
"F","A",18,5,3
"F","A",35,13,3
"M","B",28,11,5
"F","B",18,5,5
"F","A",41,2,3
"F","A",31,5,4
"F","A",31,2,3
"F","B",16,2,4
"F","A",29,1,3
"F","A",22,22,4
"M","A",40,11,1
"F","B",41,5,3
"F","A",23,1,3
"F","A",47,1,2
"F","B",18,7,5
"F","A",33,5,5
"M","C",21,7,5
"F","A",22,7,4
"F","A",24,3,4
"M","B",21,8,5
"M","C",15,2,4
"F","C",32,14,3
"M","A",17,1,3
"F","C",15,1,4
"M","C",18,4,5
"M","B",44,23,3
"F","C",15,4,5
"F","A",18,1,3
"F","A",35,27,1
"M","B",37,2,3
"F","B",16,4,5
"F","A",33,2,3
"F","B",15,6,5
"F","A",18,5,4
"F","A",21,35,5
"F","A",29,8,4
"M","D",20,15,4
"F","D",25,13,3
"F","A",16,2,5
"F","C",39,6,4
"M","B",36,7,4
"M","C",15,5,5
"F","B",25,6,4
"M","A",21,9,5
"M","B",16,6,3
"F","B",20,4,5
"F","B",21,7,5
"F","C",15,6,5
"F","A",15,9,5
"M","B",27,6,3
"F","A",15,2,3
"M","B",19,13,5
"M","B",16,5,3
"F","D",27,5,3
"M","C",19,3,4
"F","A",25,4,3
"M","B",23,9,5
"F","B",20,11,4
"M","B",29,15,5
"F","A",30,5,3
"M","B",44,21,5
"F","C",15,2,3
"F","A",39,3,3
"F","B",18,4,5
"M","C",16,2,4
"F","B",29,12,3
"F","B",33,10,4
"F","B",22,5,4
"M","A",19,8,4
"F","A",29,1,5
"M","C",18,3,4
"F","A",27,1,3
"M","A",19,4,4
"M","A",17,3,3
"F","B",35,15,4
"F","C",19,4,4
"F","A",24,5,5
"M","B",29,14,3
"F","C",29,15,3
"M","B",37,24,4
"M","B",18,3,4
"M","B",25,3,3
"F","A",26,1,3
"M","B",22,4,4
"F","A",28,8,4
"F","A",36,10,2
"M","A",27,1,3
"F","B",16,5,5
"F","D",27,1,4
"F","B",17,4,4
"M","B",29,8,4
"M","A",28,14,3
"F","C",15,4,5
"F","A",20,12,5
"M","B",26,4,6
"F","A",15,6,5
"F","C",16,1,3
"F","B",40,11,3
"F","B",18,1,4
"M","B",18,1,3
"M","B",21,25,5
"F","A",30,8,3
"M","C",18,4,5
"F","A",40,8,3
"F","C",19,6,4
"M","A",31,2,4
"M","A",21,1,4
"F","A",26,0,3
"M","B",18,8,4
"M","B",16,1,4
"M","B",15,4,5
"M","C",24,5,3
"F","A",40,4,2
"F","C",28,2,3
"F","B",16,4,5
"M","A",18,4,5
"M","B",22,4,5
"F","A",28,6,1
"F","D",36,9,3
"F","A",26,25,5
"M","B",17,2,5
